codigo_br,desc_item,codigo_pdm,desc_pdm,numeroCaracteristica,nomeCaracteristica,nomeValorCaracteristica,siglaUnidadeMedida
282998,"282998 - Radiofármaco - Reagente, Nome:99mtc - Dtpa, Composição:Ácido Dietilenotriaminopentacético 10mg, Componentes Adicionais:Sncl2.2h2o, Concentração Radioisótopo:1 MG, Apresentação:Liofilizado, Estéril, Apirógeno",18233,Radiofármaco - Reagente,2,Composição,Ácido Dietilenotriaminopentacético 10mg,NA
282998,"282998 - Radiofármaco - Reagente, Nome:99mtc - Dtpa, Composição:Ácido Dietilenotriaminopentacético 10mg, Componentes Adicionais:Sncl2.2h2o, Concentração Radioisótopo:1 MG, Apresentação:Liofilizado, Estéril, Apirógeno",18233,Radiofármaco - Reagente,3,Componentes Adicionais,Sncl2.2h2o,NA
282998,"282998 - Radiofármaco - Reagente, Nome:99mtc - Dtpa, Composição:Ácido Dietilenotriaminopentacético 10mg, Componentes Adicionais:Sncl2.2h2o, Concentração Radioisótopo:1 MG, Apresentação:Liofilizado, Estéril, Apirógeno",18233,Radiofármaco - Reagente,4,Concentração Radioisótopo,1,MG
282998,"282998 - Radiofármaco - Reagente, Nome:99mtc - Dtpa, Composição:Ácido Dietilenotriaminopentacético 10mg, Componentes Adicionais:Sncl2.2h2o, Concentração Radioisótopo:1 MG, Apresentação:Liofilizado, Estéril, Apirógeno",18233,Radiofármaco - Reagente,5,Apresentação,"Liofilizado, Estéril, Apirógeno",NA
420483,"420483 - Radiofármaco - Reagente, Nome:99mtc - Besilesomabe, Composição:Sob Atmosfera De Nitrogênio, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico",18233,Radiofármaco - Reagente,1,Nome,99mtc - Besilesomabe,NA
420483,"420483 - Radiofármaco - Reagente, Nome:99mtc - Besilesomabe, Composição:Sob Atmosfera De Nitrogênio, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico",18233,Radiofármaco - Reagente,2,Composição,Sob Atmosfera De Nitrogênio,NA
420483,"420483 - Radiofármaco - Reagente, Nome:99mtc - Besilesomabe, Composição:Sob Atmosfera De Nitrogênio, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico",18233,Radiofármaco - Reagente,6,Forma Farmacêutica,"Liofilizado, Estéril, Apirogênico",NA
383343,"383343 - Radiofármaco - Reagente, Nome:99mtc - Enxofre Coloidal, Concentração Radioisótopo:2 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico",18233,Radiofármaco - Reagente,1,Nome,99mtc - Enxofre Coloidal,NA
383343,"383343 - Radiofármaco - Reagente, Nome:99mtc - Enxofre Coloidal, Concentração Radioisótopo:2 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico",18233,Radiofármaco - Reagente,4,Concentração Radioisótopo,2,MG
383343,"383343 - Radiofármaco - Reagente, Nome:99mtc - Enxofre Coloidal, Concentração Radioisótopo:2 MG, Forma Farmacêutica:Liofilizado, Estéril, Apirogênico",18233,Radiofármaco - Reagente,6,Forma Farmacêutica,"Liofilizado, Estéril, Apirogênico",NA
284109,"284109 - Benzbromarona, Concentração:100 MG",18275,Benzbromarona,2,Concentração,100,MG
284461,"284461 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Solução Capilar",18279,Clobetasol,1,Princípio Ativo,Sal Propionato,NA
284461,"284461 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Solução Capilar",18279,Clobetasol,2,Concentração,"0,05%",NA
284461,"284461 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Solução Capilar",18279,Clobetasol,3,Apresentação,Solução Capilar,NA
284460,"284460 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Solução Tópica",18279,Clobetasol,1,Princípio Ativo,Sal Propionato,NA
284460,"284460 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Solução Tópica",18279,Clobetasol,2,Concentração,"0,05%",NA
284460,"284460 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Solução Tópica",18279,Clobetasol,3,Apresentação,Solução Tópica,NA
284459,"284459 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Pomada",18279,Clobetasol,1,Princípio Ativo,Sal Propionato,NA
284459,"284459 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Pomada",18279,Clobetasol,2,Concentração,"0,05%",NA
284459,"284459 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Pomada",18279,Clobetasol,3,Apresentação,Pomada,NA
284458,"284458 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Creme",18279,Clobetasol,1,Princípio Ativo,Sal Propionato,NA
284458,"284458 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Creme",18279,Clobetasol,2,Concentração,"0,05%",NA
284458,"284458 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Apresentação:Creme",18279,Clobetasol,3,Apresentação,Creme,NA
410293,"410293 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Forma Farmacêutica:Xampú",18279,Clobetasol,1,Princípio Ativo,Sal Propionato,NA
410293,"410293 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Forma Farmacêutica:Xampú",18279,Clobetasol,2,Concentração,"0,05%",NA
410293,"410293 - Clobetasol, Princípio Ativo:Sal Propionato, Concentração:0,05%, Forma Farmacêutica:Xampú",18279,Clobetasol,4,Forma Farmacêutica,Xampú,NA
285080,"285080 - Dolasetrona Mesilato, Concentração:200 MG",18283,Dolasetrona Mesilato,2,Concentração,200,MG
285079,"285079 - Dolasetrona Mesilato, Concentração:100 MG",18283,Dolasetrona Mesilato,2,Concentração,100,MG
285078,"285078 - Dolasetrona Mesilato, Concentração:50 MG",18283,Dolasetrona Mesilato,2,Concentração,50,MG
285074,"285074 - Dolasetrona Mesilato, Concentração:20 MG/ML, Apresentação:Solução Injetável",18283,Dolasetrona Mesilato,2,Concentração,20,MG/ML
285074,"285074 - Dolasetrona Mesilato, Concentração:20 MG/ML, Apresentação:Solução Injetável",18283,Dolasetrona Mesilato,3,Apresentação,Solução Injetável,NA
396211,"396211 - Tansulosina, Concentração:0,4 MG",18284,Tansulosina,2,Concentração,"0,4",MG
285081,"285081 - Tansulosina, Concentração:0,4 MG, Apresentação:Liberação Prolongada",18284,Tansulosina,2,Concentração,"0,4",MG
285081,"285081 - Tansulosina, Concentração:0,4 MG, Apresentação:Liberação Prolongada",18284,Tansulosina,3,Apresentação,Liberação Prolongada,NA
437162,"437162 - Sebelipase, Composição:Alfa, Concentração:2 MG/ML, Forma Farmacêutica:Solução Injetável",18290,Sebelipase,1,Composição,Alfa,NA
437162,"437162 - Sebelipase, Composição:Alfa, Concentração:2 MG/ML, Forma Farmacêutica:Solução Injetável",18290,Sebelipase,2,Concentração,2,MG/ML
437162,"437162 - Sebelipase, Composição:Alfa, Concentração:2 MG/ML, Forma Farmacêutica:Solução Injetável",18290,Sebelipase,4,Forma Farmacêutica,Solução Injetável,NA
485128,"485128 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10 Mg + 5 MG",18302,Ezetimiba,1,Composição,Associado À Rosuvastatina,NA
485128,"485128 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10 Mg + 5 MG",18302,Ezetimiba,2,Concentração,10 Mg + 5,MG
485127,"485127 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10mg + 10 MG",18302,Ezetimiba,1,Composição,Associado À Rosuvastatina,NA
485127,"485127 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10mg + 10 MG",18302,Ezetimiba,2,Concentração,10mg + 10,MG
480413,"480413 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10 Mg + 40 MG",18302,Ezetimiba,1,Composição,Associado À Rosuvastatina,NA
480413,"480413 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10 Mg + 40 MG",18302,Ezetimiba,2,Concentração,10 Mg + 40,MG
477128,"477128 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10mg + 20 MG",18302,Ezetimiba,1,Composição,Associado À Rosuvastatina,NA
477128,"477128 - Ezetimiba, Composição:Associado À Rosuvastatina, Concentração:10mg + 20 MG",18302,Ezetimiba,2,Concentração,10mg + 20,MG
285690,"285690 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 80 MG",18302,Ezetimiba,1,Composição,Associado À Sinvastatina,NA
285690,"285690 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 80 MG",18302,Ezetimiba,2,Concentração,10mg + 80,MG
285689,"285689 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 40 MG",18302,Ezetimiba,1,Composição,Associado À Sinvastatina,NA
285689,"285689 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 40 MG",18302,Ezetimiba,2,Concentração,10mg + 40,MG
285688,"285688 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 20 MG",18302,Ezetimiba,1,Composição,Associado À Sinvastatina,NA
285688,"285688 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 20 MG",18302,Ezetimiba,2,Concentração,10mg + 20,MG
285687,"285687 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 10 MG",18302,Ezetimiba,1,Composição,Associado À Sinvastatina,NA
285687,"285687 - Ezetimiba, Composição:Associado À Sinvastatina, Concentração:10mg + 10 MG",18302,Ezetimiba,2,Concentração,10mg + 10,MG
285686,"285686 - Ezetimiba, Concentração:10 MG",18302,Ezetimiba,2,Concentração,10,MG
395156,"395156 - Pimetixeno, Concentração:0,1 MG/ML, Forma Farmacêutica:Xarope",18310,Pimetixeno,2,Concentração,"0,1",MG/ML
395156,"395156 - Pimetixeno, Concentração:0,1 MG/ML, Forma Farmacêutica:Xarope",18310,Pimetixeno,4,Forma Farmacêutica,Xarope,NA
319890,"319890 - Pimetixeno, Composição:Associada À Proxifilina + Cloreto De Amônio, Concentração:0,1 Mg + 2,5 Mg + 20 MG/ML, Forma Farmacêutica:Xarope",18310,Pimetixeno,1,Composição,Associada À Proxifilina + Cloreto De Amônio,NA
319890,"319890 - Pimetixeno, Composição:Associada À Proxifilina + Cloreto De Amônio, Concentração:0,1 Mg + 2,5 Mg + 20 MG/ML, Forma Farmacêutica:Xarope",18310,Pimetixeno,2,Concentração,"0,1 Mg + 2,5 Mg + 20",MG/ML
319890,"319890 - Pimetixeno, Composição:Associada À Proxifilina + Cloreto De Amônio, Concentração:0,1 Mg + 2,5 Mg + 20 MG/ML, Forma Farmacêutica:Xarope",18310,Pimetixeno,4,Forma Farmacêutica,Xarope,NA
285963,"285963 - Pimetixeno, Concentração:1 MG/ML, Apresentação:Solução Oral/Gotas",18310,Pimetixeno,2,Concentração,1,MG/ML
285963,"285963 - Pimetixeno, Concentração:1 MG/ML, Apresentação:Solução Oral/Gotas",18310,Pimetixeno,3,Apresentação,Solução Oral/Gotas,NA
618985,"618985 - Aripiprazol, Concentração:5 MG, Adicional:Formulação Especialmente Manipulada",18272,Aripiprazol,2,Concentração,5,MG
618985,"618985 - Aripiprazol, Concentração:5 MG, Adicional:Formulação Especialmente Manipulada",18272,Aripiprazol,4,Adicional,Formulação Especialmente Manipulada,NA
476830,"476830 - Aripiprazol, Concentração:20 MG/ML, Forma Farmacêutica:Suspensão Oral - Gotas",18272,Aripiprazol,2,Concentração,20,MG/ML
476830,"476830 - Aripiprazol, Concentração:20 MG/ML, Forma Farmacêutica:Suspensão Oral - Gotas",18272,Aripiprazol,3,Forma Farmacêutica,Suspensão Oral - Gotas,NA
472780,"472780 - Aripiprazol, Concentração:1 MG/ML, Forma Farmacêutica:Suspensão Oral",18272,Aripiprazol,2,Concentração,1,MG/ML
472780,"472780 - Aripiprazol, Concentração:1 MG/ML, Forma Farmacêutica:Suspensão Oral",18272,Aripiprazol,3,Forma Farmacêutica,Suspensão Oral,NA
364781,"364781 - Aripiprazol, Concentração:20 MG",18272,Aripiprazol,2,Concentração,20,MG
364780,"364780 - Aripiprazol, Concentração:10 MG",18272,Aripiprazol,2,Concentração,10,MG
286278,"286278 - Aripiprazol, Concentração:30 MG",18272,Aripiprazol,2,Concentração,30,MG
284101,"284101 - Aripiprazol, Concentração:15 MG",18272,Aripiprazol,2,Concentração,15,MG
615827,"615827 - Levetiracetam, Concentração:100 MG/ML, Forma Farmacêutica:Solução P/ Diluição P/ Infusão",18311,Levetiracetam,2,Concentração,100,MG/ML
615827,"615827 - Levetiracetam, Concentração:100 MG/ML, Forma Farmacêutica:Solução P/ Diluição P/ Infusão",18311,Levetiracetam,3,Forma Farmacêutica,Solução P/ Diluição P/ Infusão,NA
602516,"602516 - Levetiracetam, Concentração:500 MG, Adicionais:Liberação Prolongada",18311,Levetiracetam,2,Concentração,500,MG
602516,"602516 - Levetiracetam, Concentração:500 MG, Adicionais:Liberação Prolongada",18311,Levetiracetam,4,Adicionais,Liberação Prolongada,NA
602515,"602515 - Levetiracetam, Concentração:750 MG, Adicionais:Liberação Prolongada",18311,Levetiracetam,2,Concentração,750,MG
602515,"602515 - Levetiracetam, Concentração:750 MG, Adicionais:Liberação Prolongada",18311,Levetiracetam,4,Adicionais,Liberação Prolongada,NA
437284,"437284 - Levetiracetam, Concentração:750 MG",18311,Levetiracetam,2,Concentração,750,MG
429678,"429678 - Levetiracetam, Concentração:1 G",18311,Levetiracetam,2,Concentração,1,G
352933,"352933 - Levetiracetam, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral",18311,Levetiracetam,2,Concentração,100,MG/ML
352933,"352933 - Levetiracetam, Concentração:100 MG/ML, Forma Farmacêutica:Solução Oral",18311,Levetiracetam,3,Forma Farmacêutica,Solução Oral,NA
285966,"285966 - Levetiracetam, Concentração:500 MG",18311,Levetiracetam,2,Concentração,500,MG
285965,"285965 - Levetiracetam, Concentração:250 MG",18311,Levetiracetam,2,Concentração,250,MG
286526,"286526 - Oprelvecina, Dosagem:5 MG, Uso:Injetável",18323,Oprelvecina,1,Dosagem,5,MG
286526,"286526 - Oprelvecina, Dosagem:5 MG, Uso:Injetável",18323,Oprelvecina,2,Uso,Injetável,NA
286633,"286633 - Reboxetina, Dosagem:4 MG",18325,Reboxetina,1,Dosagem,4,MG
393947,"393947 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:5mg + 0,2mg + 0,4mg + 0,2 Mg + 0,6mg",18338,Framicetina Sulfato,1,Composição,"Associada Com Prednisolona, Gramicidina",NA
393947,"393947 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:5mg + 0,2mg + 0,4mg + 0,2 Mg + 0,6mg",18338,Framicetina Sulfato,2,Outros Componentes,Amilocaína Cloridrato E Procaína Cloridrato,NA
393947,"393947 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:5mg + 0,2mg + 0,4mg + 0,2 Mg + 0,6mg",18338,Framicetina Sulfato,3,Concentração,"5mg + 0,2mg + 0,4mg + 0,2 Mg + 0,6mg",NA
393948,"393948 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:10mg + 0,2mg + 0,05mg + 0,4mg + 1,2mg/Ml, Forma Farmacêutica:Spray Oral",18338,Framicetina Sulfato,1,Composição,"Associada Com Prednisolona, Gramicidina",NA
393948,"393948 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:10mg + 0,2mg + 0,05mg + 0,4mg + 1,2mg/Ml, Forma Farmacêutica:Spray Oral",18338,Framicetina Sulfato,2,Outros Componentes,Amilocaína Cloridrato E Procaína Cloridrato,NA
393948,"393948 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:10mg + 0,2mg + 0,05mg + 0,4mg + 1,2mg/Ml, Forma Farmacêutica:Spray Oral",18338,Framicetina Sulfato,3,Concentração,"10mg + 0,2mg + 0,05mg + 0,4mg + 1,2mg/Ml",NA
393948,"393948 - Framicetina Sulfato, Composição:Associada Com Prednisolona, Gramicidina, Outros Componentes:Amilocaína Cloridrato E Procaína Cloridrato, Concentração:10mg + 0,2mg + 0,05mg + 0,4mg + 1,2mg/Ml, Forma Farmacêutica:Spray Oral",18338,Framicetina Sulfato,5,Forma Farmacêutica,Spray Oral,NA
288299,"288299 - Ácido Pipemídico, Concentração:400 MG",18349,Ácido Pipemídico,2,Concentração,400,MG
290675,"290675 - Ebastina, Composição:Associado Com Pseudoefedrina, Concentração:10 Mg + 120 MG",18388,Ebastina,1,Composição,Associado Com Pseudoefedrina,NA
290675,"290675 - Ebastina, Composição:Associado Com Pseudoefedrina, Concentração:10 Mg + 120 MG",18388,Ebastina,2,Concentração,10 Mg + 120,MG
290674,"290674 - Ebastina, Concentração:1 MG/ML, Apresentação:Solução Oral",18388,Ebastina,2,Concentração,1,MG/ML
290674,"290674 - Ebastina, Concentração:1 MG/ML, Apresentação:Solução Oral",18388,Ebastina,3,Apresentação,Solução Oral,NA
290673,"290673 - Ebastina, Concentração:10 MG",18388,Ebastina,2,Concentração,10,MG
636457,"636457 - Adalimumabe, Concentração:50 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida",18377,Adalimumabe,1,Concentração,50,MG/ML
636457,"636457 - Adalimumabe, Concentração:50 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida",18377,Adalimumabe,3,Forma Farmacêutica,Solução Injetável,NA
636457,"636457 - Adalimumabe, Concentração:50 MG/ML, Forma Farmacêutica:Solução Injetável, Características Adicionais:Seringa Preenchida",18377,Adalimumabe,4,Características Adicionais,Seringa Preenchida,NA
290058,"290058 - Adalimumabe, Concentração:40 MG, Apresentação:Solução Injetável",18377,Adalimumabe,1,Concentração,40,MG
290058,"290058 - Adalimumabe, Concentração:40 MG, Apresentação:Solução Injetável",18377,Adalimumabe,2,Apresentação,Solução Injetável,NA
291802,"291802 - Diacereína, Concentração:50 MG",18441,Diacereína,2,Concentração,50,MG
465080,"465080 - Nitrato De Prata, Concentraçao:200 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,5,Concentraçao,200,MG/ML
465080,"465080 - Nitrato De Prata, Concentraçao:200 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,6,Forma Farmaceutica,Solução Tópica,NA
465080,"465080 - Nitrato De Prata, Concentraçao:200 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,7,Característica Adicional*,Formulação Especialmente Manipulada,NA
465079,"465079 - Nitrato De Prata, Concentraçao:300 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,5,Concentraçao,300,MG/ML
465079,"465079 - Nitrato De Prata, Concentraçao:300 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,6,Forma Farmaceutica,Solução Tópica,NA
465079,"465079 - Nitrato De Prata, Concentraçao:300 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,7,Característica Adicional*,Formulação Especialmente Manipulada,NA
465078,"465078 - Nitrato De Prata, Concentraçao:400 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,5,Concentraçao,400,MG/ML
465078,"465078 - Nitrato De Prata, Concentraçao:400 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,6,Forma Farmaceutica,Solução Tópica,NA
465078,"465078 - Nitrato De Prata, Concentraçao:400 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,7,Característica Adicional*,Formulação Especialmente Manipulada,NA
465077,"465077 - Nitrato De Prata, Concentraçao:500 MG/ML, Forma Farmaceutica:Solução Tópica, Característica Adicional*:Formulação Especialmente Manipulada",18443,Nitrato De Prata,5,Concentraçao,500,MG/ML
