codigo_item,caracteristicas_ocds
605572,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Estéril Apirogênica""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""sistema fechado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Solução Para Hemodiálise; Cloreto, Cálcio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.2 MMOL/L + 0.1 MMOL/L""}]"
605834,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Multivitaminas; Serina, Metionina, Ácido Fólico, Vits B, B, D, Minerais Cu, Se, Zn""}]"
605854,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Paracetamol; Ác Acetilsalicílico, Cafeína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG + 250 MG + 65 MG""}]"
605856,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Acetilsalicílico; Cafeína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MG + 50 MG""}]"
605857,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Em Blister Calendário""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""blister""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Etinilestradiol; O Clormadinona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.02 MG + 2 MG""}]"
605861,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Multivitaminas; Vits, D""}]"
606368,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Safinamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
606370,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Safinamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
606590,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Desogestrel; O Etinilestradiol, Etinilestradiol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 MCG + 20 MCG + 10 MCG""}]"
606626,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Dipirona Sódica; Cafeína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 65 MG""}]"
606639,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ibrutinibe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""280 MG""}]"
606640,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ibrutinibe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""420 MG""}]"
606641,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ibrutinibe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""560 MG""}]"
606642,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Para Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Paracetamol; Clorfeniramina, Fenilefrina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""400 MG + 4 MG + 4 MG""}]"
606643,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Sublingual""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vitamina B12""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MCG""}]"
606644,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Valeriana Officinalis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG""}]"
606818,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Hedera Helix, Hera Sempre Verde""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""7.5 MG/ML""}]"
606819,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Valeriana Officinalis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""215 MG""}]"
606820,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Valeriana Officinalis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
606821,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Valeriana Officinalis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG""}]"
606822,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Valeriana Officinalis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG""}]"
606823,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pomada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fusídico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/G""}]"
606824,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tezepelumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""110 MG/ML""}]"
606825,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Seco Valeriana Officinalis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""160 MG""}]"
606836,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vedolizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""158.82 MG/ML""}]"
606837,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vutrisirana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
606838,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução P Infusão""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""bolsa frasco""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Granisetrona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.06 MG""}]"
606840,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Xarope""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Lactitol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""667 MG/ML""}]"
606841,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Rifapentina; Isoniazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG + 300 MG""}]"
606917,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Carbonato De Cálcio; Vitamina D3""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 1000 UI""}]"
607279,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Comprimido Mastigável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Probiótico; Lactobacillus Rhamnosus""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 UFC/G""}]"
607364,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Naproxeno; Sumatriptana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 85 MG""}]"
607404,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Liofilizado P/ Injetável + Diluente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Delafloxacino""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""300 MG""}]"
607575,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Anifrolumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 MG/ML""}]"
607576,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Eletriptana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
607577,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Eletriptana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
607578,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Eletriptana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""80 MG""}]"
607605,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Orodispersível""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Olmesartana Medoxomila""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
607606,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Orodispersível""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Olmesartana Medoxomila""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG""}]"
607607,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bemiparina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2500 UI""}]"
607608,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bemiparina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""7500 UI""}]"
607609,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bemiparina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10000 UI""}]"
607650,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""canetas aplicadoras""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Somatrogona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/ML""}]"
607651,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""canetas aplicadoras""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Somatrogona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG/ML""}]"
607655,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução P Infusão""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Heparina Sódica""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 UI/ML""}]"
607656,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Salicilato De Metila; O Mentol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.15 G/G + 0.07 G/G""}]"
607657,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Extrato Mole Petasites Hybridus""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""50 MG""}]"
607671,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó P Solução""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Solução Para Hemodiálise; Sódio, Bicarbonato, Cloreto, Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""98 MEQ/L + 35 MEQ/L + 63 MEQ/L + 1 G/L""}]"
607672,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Pó P Solução""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Solução Para Hemodiálise; Sódio, Bicarbonato, Cloreto, Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""95 MEQ/L + 30 MEQ/L + 65 MEQ/L + 1 G/L""}]"
607683,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral - Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Canabidiol Cbd, Cannabis Sativa""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""17.18 MG/ML""}]"
607787,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Probiótico; Bifidobacterium Lactis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 UFC""}]"
607789,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Fólico; O Inositol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MCG + 2 G""}]"
607828,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Insulina; Nicotinamida Vit B""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 UI/ML""}]"
607829,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Contraste Radiológico; Iomeprol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""612.4 MG/ML""}]"
607922,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Sublingual""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Alprazolam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.5 MG""}]"
607923,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Gel Nasal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Cloreto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.006""}]"
607924,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Orodispersível""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ciclobenzaprina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
607925,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Orodispersível""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ciclobenzaprina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
607946,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Gel""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Diclofenaco; Sal Dietilamônio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG/G""}]"
607980,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Granulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Diosmina; Hesperidina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""900 MG + 100 MG""}]"
607981,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ravulizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
607984,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Prednisolona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
607985,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Comprimido Orodispersível""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Meloxicam""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""15 MG""}]"
607986,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Hidroquinona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""40 MG/G""}]"
607987,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mavacanteno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2.5 MG""}]"
607988,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mavacanteno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG""}]"
607989,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mavacanteno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
607990,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mavacanteno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""15 MG""}]"
607992,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Inebilizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
608053,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tafamidis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""61 MG""}]"
608057,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Gel Tópico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Peróxido De Benzoíla; O Adapaleno""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""25 MG/G + 1 MG/G""}]"
608060,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Aerossol Oral""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""inalador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Beclometasona Dipropionato; Formoterol Fumarato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MCG + 6 MCG""}]"
608061,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Vacina; Dengue 1, 2, 3, 4""}]"
608062,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Anel Vaginal""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Etonogestrel; Etinilestradiol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""11 MG + 3.474 MG""}]"
608079,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Finerenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
608081,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Finerenona""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20 MG""}]"
608097,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Suspensão Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Medicamento Homeopático; Aloe Socotrina, iações""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 Dh""}]"
608121,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Bortezomibe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1.5 MG""}]"
608134,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Comprimido Efervescente""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Acetilsalicílico; Ác Cítrico, Bicarbonato, Carbonato Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""325 MG + 1413 MG + 1854 MG + 400 MG""}]"
608138,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução P Infusão""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Naxitamabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4 MG/ML""}]"
608247,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Multivitaminas; Ácido Fólico, Vits B, B, D, Minerais, Se, Zn, Colina""}]"
608269,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 18F-Fluorodesoxiglicose (18F-Fdg)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""740 MBQ""}]"
608495,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""immediateContainer"",""nomeValorCaracteristica"":""seringa preenchida canetas aplicadoras""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Belimumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG/ML""}]"
608637,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Óleo Canabidiol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""200 MG/ML""}]"
608781,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Folínico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
608974,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Álcool  Benzílico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""9 MG/ML""}]"
608975,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tolvaptano""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""15 MG""}]"
609001,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Harpagophytum Procumbens Dc""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""30 MG""}]"
609002,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Geleia""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Extrato Medicinal; Cassia Fistula, Extrato Seco Senna Alexandrina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5.8 MG/G + 3.9 MG/G""}]"
609123,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tolvaptana""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""30 MG""}]"
609133,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Mexiletina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""150 MG""}]"
609135,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Líquido""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Tri-Heptanoína""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1""}]"
609242,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Especialmente Manipulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Melatonina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 MG/ML""}]"
609950,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Oral-Gotas""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Colecalciferol""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""20000 UI/ML""}]"
609951,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Pó Oral""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Probiótico; Lactobacillus Acidophillus, Lactobacillus Paracasei, Lactobacillus Rhamnosus, Bifidobacterium Lactis""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 UFC""}]"
610198,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Granulado""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Fenilbutirato De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""940 MG/G""}]"
610435,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 18F Alf Nota Octreotida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""740 MBQ/ML""}]"
610449,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Pemigatinibe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""13.5 MG""}]"
610450,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Amifampridina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG""}]"
610589,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Multivitaminas; Ácido Fólico, Vits, B, C, Minerais Fe, Se, Zn, Biotina""}]"
