"numeroControlePNCPCompra","numeroItem","endpoint","sequencialResultado","situacaoCompraItemResultadoId","situacaoCompraItemResultadoNome","dataInclusao","dataAtualizacao","niFornecedor","nomeRazaoSocialFornecedor","tipoPessoa","porteFornecedorId","porteFornecedorNome","naturezaJuridicaId","naturezaJuridicaNome","codigoPais","quantidadeHomologada","valorUnitarioHomologado","valorTotalHomologado","percentualDesconto","paisOrigemProdutoServico.id","paisOrigemProdutoServico.nome","moedaEstrangeira.id","moedaEstrangeira.simbolo","moedaEstrangeira.nome","timezoneCotacaoMoedaEstrangeira","valorNominalMoedaEstrangeira","dataCotacaoMoedaEstrangeira","aplicacaoMargemPreferencia","amparoLegalMargemPreferencia.id","amparoLegalMargemPreferencia.nome","amparoLegalMargemPreferencia.descricao","amparoLegalMargemPreferencia.statusAtivo","aplicacaoBeneficioMeEpp","aplicacaoCriterioDesempate","amparoLegalCriterioDesempate.id","amparoLegalCriterioDesempate.nome","amparoLegalCriterioDesempate.descricao","amparoLegalCriterioDesempate.statusAtivo","indicadorSubcontratacao","ordemClassificacaoSrp","dataResultado","dataCancelamento","motivoCancelamento","moedaEstrangeira","amparoLegalMargemPreferencia","amparoLegalCriterioDesempate","paisOrigemProdutoServico"
"14814139000183-1-000054/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/2/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","19717870000104","KIENTRO BRASIL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","600","2.02","1212","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/3/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","47396413000109","DIFIO PRODUTOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","2.25","270","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/4/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","47396413000109","DIFIO PRODUTOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","480","2.25","1080","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/5/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","3.77","452.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/6/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","312","3.77","1176.24","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","7","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/7/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","3.77","452.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","8","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/8/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","480","3.77","1809.6","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","9","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/9/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","240","3.77","904.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","10","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/10/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","37882886000154","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","480","3.78","1814.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"77636520000110-1-000015/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/15/itens/1/resultados","1","1","Informado","2025-04-28T08:28:43","2025-04-28T08:28:43","54719745000134","SUSSEL TROFEUS E PLACAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","4250","4250","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000070/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/70/itens/1/resultados","1","1","Informado","2025-04-28T09:39:26","2025-04-28T09:39:26","02916028000107","FRADEL-MED INDUSTRIA E COMERCIO DE APARELHOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2","3542.01","7084.02","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-28",,,,,,
"14814139000183-1-000071/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/71/itens/1/resultados","1","1","Informado","2025-04-28T15:12:08","2025-04-28T15:12:08","13881437000123","PROAMED REPARACAO DE EQUIPAMENTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","137320","137320","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-28",,,,,,
"77636520000110-1-000002/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/2/itens/1/resultados","1","1","Informado","2025-04-23T10:16:14","2025-04-23T10:16:14","06329188000100","CRP TECNOLOGIA LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","1243499.99","1243499.99","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2025-04-23",,,,,,
"14814139000183-1-000031/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/31/itens/1/resultados","1","1","Informado","2025-04-23T16:51:22","2025-04-23T16:51:22","54511354000120","PROTECTOR CONTROLE DE PRAGAS URBANAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","9900","9900","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2025-04-23",,,,,,
"14814139000183-1-000019/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/19/itens/6/resultados","1","1","Informado","2025-06-23T16:58:02","2025-06-23T16:58:02","23297441000100","BERTHAX SURGICAL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","662638.75","662638.75","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2025-06-23",,,,,,
"14814139000183-1-000056/2025","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/56/itens/4/resultados","1","1","Informado","2025-04-24T08:13:58","2025-04-24T08:13:58","04522343000177","FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","14.9","2980","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-24",,,,,,
"14814139000183-1-000056/2025","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/56/itens/5/resultados","1","1","Informado","2025-04-24T08:13:58","2025-04-24T08:13:58","04522343000177","FARMACIA DE MANIPULACAO IDEAL FORMULAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","12.99","2598","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-24",,,,,,
"14814139000183-1-000067/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/67/itens/1/resultados","1","1","Informado","2025-06-23T13:42:54","2025-06-23T13:42:54","67729178000572","COMERCIAL CIRURGICA RIOCLARENSE LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","5000","2.737","13685","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-06-23",,,,,,
"14814139000183-1-000067/2025","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/67/itens/5/resultados","1","1","Informado","2025-06-23T13:42:54","2025-06-23T13:42:54","47181976000171","SUPERMED COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","4.13","206.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-06-23",,,,,,
"14814139000183-1-000067/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/67/itens/6/resultados","1","1","Informado","2025-06-23T13:42:54","2025-06-23T13:42:54","47181976000171","SUPERMED COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","4.09","204.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-06-23",,,,,,
"14814139000183-1-000067/2025","7","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/67/itens/7/resultados","1","1","Informado","2025-06-23T13:42:54","2025-06-23T13:42:54","00802002000102","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","400","3.8817","1552.68","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-06-23",,,,,,
"14814139000183-1-000067/2025","9","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/67/itens/9/resultados","1","1","Informado","2025-06-23T13:42:54","2025-06-23T13:42:54","49742266000107","49.742.266 FIRMINO LUIS DE BARROS","PJ","1","ME","2135","Empresário (Individual)","BRA","10000","0.62","6200","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-06-23",,,,,,
"14814139000183-1-000067/2025","10","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/67/itens/10/resultados","1","1","Informado","2025-06-23T13:42:54","2025-06-23T13:42:54","37052250000185","INVICTO COMERCIO DE PRODUTOS PARA SAUDE LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1e+05","0.58","58000","0",,,,,,,,,"FALSE",,,,,"FALSE","TRUE","157","Instrução normativa de critério de julgamento e/ou edital (Sorteio)","Critério de desempate: Realização de sorteio.","TRUE","FALSE","1","2025-06-23",,,,,,
"14814139000183-1-000054/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/1/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","47396413000109","DIFIO PRODUTOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","8.98","1077.6","0",,,,,,,,,"FALSE",,,,,"TRUE","TRUE","148","Lei 14.133/2021, art. 60, outros incisos","Critério de desempate: Utilizar esse código quando a justificativa de desempate via art. 60, derivar de outros incisos da Lei 14.133/2021 que não estão previstos nos Amparos Legais, códigos 145; 146; e 147, constantes no Manual de Integração do PNCP em seu item 5.15. Amparo Legal.","TRUE","FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/2/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","19717870000104","KIENTRO BRASIL LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","600","2.02","1212","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/3/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","47396413000109","DIFIO PRODUTOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","2.25","270","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/4/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","47396413000109","DIFIO PRODUTOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","480","2.25","1080","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/5/resultados","1","1","Informado","2025-04-25T16:21:13","2025-04-25T16:21:13","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","3.77","452.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/6/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","312","3.77","1176.24","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","7","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/7/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","120","3.77","452.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","8","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/8/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","480","3.77","1809.6","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","9","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/9/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","29032826000114","DATA - MEDICAL PRODUTOS MEDICOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","240","3.77","904.8","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000054/2025","10","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/54/itens/10/resultados","1","1","Informado","2025-04-25T16:21:14","2025-04-25T16:21:14","37882886000154","VERDE DISTRIBUIDORA DE MEDICAMENTOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","480","3.78","1814.4","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"77636520000110-1-000015/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2025/15/itens/1/resultados","1","1","Informado","2025-04-28T08:28:43","2025-04-28T08:28:43","54719745000134","SUSSEL TROFEUS E PLACAS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","4250","4250","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-25",,,,,,
"14814139000183-1-000070/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/70/itens/1/resultados","1","1","Informado","2025-04-28T09:39:26","2025-04-28T09:39:26","02916028000107","FRADEL-MED INDUSTRIA E COMERCIO DE APARELHOS MEDICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","2","3542.01","7084.02","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-28",,,,,,
"14814139000183-1-000071/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/71/itens/1/resultados","1","1","Informado","2025-04-28T15:12:08","2025-04-28T15:12:08","13881437000123","PROAMED REPARACAO DE EQUIPAMENTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1","137320","137320","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-28",,,,,,
"14814139000183-1-000065/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/65/itens/1/resultados","1","1","Informado","2025-04-22T16:33:43","2025-04-22T16:33:43","42507940000111","JFN IMOVEIS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1","91477.44","91477.44","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-04-22",,,,,,
"14814139000183-1-000036/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/1/resultados","1","1","Informado","2025-05-05T08:21:59","2025-05-05T08:21:59","20339865000194","MARIMAX COMERCIO E IMPORTACAO DE PRODUTOS PARA SAUDE E VETERINARIOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","225.5","11275","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/2/resultados","1","1","Informado","2025-05-05T08:21:59","2025-05-05T08:21:59","80392566000145","AABA COMERCIO DE EQUIPAMENTOS MEDICOS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","50","32","1600","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/3/resultados","1","1","Informado","2025-05-05T08:21:59","2025-05-05T08:21:59","80392566000145","AABA COMERCIO DE EQUIPAMENTOS MEDICOS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","5000","48","240000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/4/resultados","1","1","Informado","2025-05-05T08:21:59","2025-05-05T08:21:59","37778759000100","CWBCARE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","3000","17.7434","53230.2","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","5","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/5/resultados","1","1","Informado","2025-05-05T08:22:00","2025-05-05T08:22:00","80392566000145","AABA COMERCIO DE EQUIPAMENTOS MEDICOS LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","1000","17.8","17800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/6/resultados","1","1","Informado","2025-05-05T08:22:00","2025-05-05T08:22:00","05247406000197","TORRE FORTE ATACADO E VAREJO LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","500","6.88","3440","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","7","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/7/resultados","1","1","Informado","2025-05-05T08:22:00","2025-05-05T08:22:00","37778759000100","CWBCARE PRODUTOS MEDICO HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","300","46.4121","13923.63","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","8","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/8/resultados","1","1","Informado","2025-05-05T08:22:00","2025-05-05T08:22:00","04516470000163","TECNOPRINT IMPRESSOS TECNICOS LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1200","18","21600","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","9","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/9/resultados","1","1","Informado","2025-05-05T08:22:00","2025-05-05T08:22:00","56081482000106","DIMEBRAS COMERCIAL HOSPITALAR LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","500","4.36","2180","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000036/2025","10","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/36/itens/10/resultados","1","1","Informado","2025-05-05T08:22:00","2025-05-05T08:22:00","57394275000174","MEDVERSUS COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","50","59","2950","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-05",,,,,,
"14814139000183-1-000055/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/55/itens/1/resultados","1","1","Informado","2025-05-08T13:55:54","2025-05-08T13:55:54","91083212000135","DENTARIA E DISTRIBUIDORA HOSPITALAR PORTO ALEGRENSE LTD","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1000","0.28","280","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-08",,,,,,
"14814139000183-1-000055/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/55/itens/2/resultados","1","1","Informado","2025-05-08T13:56:00","2025-05-08T13:56:00","31401798000107","DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","200","6.05","1210","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-08",,,,,,
"14814139000183-1-000055/2025","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/55/itens/3/resultados","1","1","Informado","2025-05-08T13:55:58","2025-05-08T13:55:58","31401798000107","DENTAL BH BRASIL COMERCIO DE PRODUTOS ODONTO-MEDICO-HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","10","23","230","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-08",,,,,,
"14814139000183-1-000059/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/59/itens/1/resultados","1","1","Informado","2025-05-12T08:23:22","2025-05-12T08:23:22","79761672000170","LEONIR JOAO PECHER","PJ","1","ME","2135","Empresário (Individual)","BRA","1","117000","117000","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE",,"2025-05-12",,,,,,
"14814139000183-1-000026/2025","1","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/1/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","46328269000100","FUFA PR COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","1200","25.4","30480","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","2","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/2/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","47411780000126","BACE COMERCIO INTERNACIONAL LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","2250","39.65","89212.5","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","3","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/3/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","27311107000107","SC MED DISTRIBUIDORA MEDICO HOSPITALAR LTDA","PJ","1","ME","2062","Sociedade Empresária Limitada","BRA","750","122.4","91800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","4","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/4/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","54858014000927","ESSITY SOLUCOES MEDICAS DO BRASIL   COMERCIO E DISTRIBUICAO LTDA.","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","5000","23.94","119700","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
"14814139000183-1-000026/2025","6","https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/26/itens/6/resultados","1","1","Informado","2025-05-12T12:05:43","2025-05-12T12:05:43","02881877000164","POLAR FIX INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA","PJ","3","Demais","2062","Sociedade Empresária Limitada","BRA","15000","3.52","52800","0",,,,,,,,,"FALSE",,,,,"FALSE","FALSE",,,,,"FALSE","1","2025-05-12",,,,,,
