"endpoint","numeroItem","codigo_pdm","descricao","unidadeMedida"
"https://pncp.gov.br/api/pncp/v1/orgaos/27142058000126/compras/2024/270/itens",5,"6240","BECLOMETASONA, DIPROPIONATO, Concentração [mcg/dose]: 50, Forma farmacêutica: Aerossol/Spray, Aplicação: Inalação oral, Conteúdo [dose]: 200, Detalhe: Este medicamento não deve conter Clorofluorcarbonos [CFCs]","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/12262713000102/compras/2024/11/itens",7,"19517","GLICLAZIDA. CONCENTRAÇÃO/COMPOSIÇÃO: 30MG. FORMA FARMACÊUTICA: COMPRIMIDO DE LIBERAÇÃO PROLONGADA. APRESENTAÇÃO: UNIDADE.","Comprimidos"
"https://pncp.gov.br/api/pncp/v1/orgaos/82845744000171/compras/2022/3/itens",3,"2259","ÁLCOOL ETÍLICO HIDRATADO 70º INPM. INCOLOR, COM CHEIRO CARACTERÍSTICO. ACONDICIONADO EM FRASCO PLÁSTICO DE 1L. EMBALAGEM CONTENDO DADOS DE IDENTIFICAÇÃO, PROCEDÊNCIA, LOTE E VALIDADE. APRESENTAR REGISTRO NO MINISTÉRIO DA SAÚDE/ANVISA.","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/22678874000135/compras/2024/352/itens",1,"18377","HUMIRA 40 MG  ADALIMUMABE","SERINGA"
"https://pncp.gov.br/api/pncp/v1/orgaos/63104343000116/compras/2024/13/itens",3903390,"7243","Gasolina Comum – (IAD=87), sem nenhum tipo de
aditivo, teor de enxofre de 50 ppm, com coloração
natural das gasolinas (incolor a amarelada).","LITROS"
"https://pncp.gov.br/api/pncp/v1/orgaos/12247755000174/compras/2023/1/itens",4,"6168","Diazepam -Solução injetável","AMPOLA 3ml"
"https://pncp.gov.br/api/pncp/v1/orgaos/05802877000110/compras/2024/32/itens",6,"2100","ADENOSINA 3MG/ML - SOLUÇÃO INJETÁVEL - 2ML","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/01409580000138/compras/2023/608/itens",7,"13934","Celecoxibe, 200 Mg Cap Dura Ct Bl Al Plas Pvc/Pctfe Trans X 2","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/04786328000136/compras/2022/1/itens",8,"2032","ÁCIDO TRANEXAMICO 50 MG/ML AMPOLA 5 ML","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/76460526000116/compras/2024/11/itens",10,"2259","Alcool etilico hidratado 70  com carbopol e glicerina bag im box com","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/88566872000162/compras/2024/19/itens",1,"2259","ALCOOL ETILICO HIDRATADO 70% 1000ML","LITRO(S) (L)"
"https://pncp.gov.br/api/pncp/v1/orgaos/07924551000190/compras/2022/27/itens",9069,"15458","Vacina - Finalidade: antirrábica; Composição: vírus inativados da raiva; Informações adicionais: imunização de cães e gatos; Requisito da embalagem: frasco com 1 ml.","1 - Dose"
"https://pncp.gov.br/api/pncp/v1/orgaos/03579836000180/compras/2024/11/itens",4,"15870","CARBONATO DE CALCIO + COLECALCIFEROL - 600 MG + 200 UI","un - unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634358000177/compras/2024/22/itens",3,"18239","Bebedouro e purificador. Capacidade mínimo de 20 litros água gelada com 2 torneiras com água gelada com filtro carvão ativado e anti resíduos. Voltagem a ser determinada no ato da entrega.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/14196042000154/compras/2024/4/itens",4035873,"353","ÁCIDO ACETILSALICÍLICO - AAS 100   mg, COMPRIMIDO, INFANTIL. Apresentar registro do produto na ANVISA e Certificado de Boas Práticas, Fabricação e Controle - CBPFC do fabricante, conforme Resolução Anvisa Nº 460/99. A embalagem deverá conter: identificação do produto, dados do fabricante, lote, data de fabricação e validade.","Comprimidos"
"https://pncp.gov.br/api/pncp/v1/orgaos/18242792000176/compras/2024/23/itens",3,"1824","ACETILCISTEINA 600 MG PO DISPERSIVEL","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/48031918000124/compras/2024/418/itens",8,"8007","Exame de Sangue Exame de Sangue Dosagem de Glicose","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/95548400000142/compras/2022/4/itens",4,"14671","GLICEROL, 95%, SUPOSITÓRIO INFANTIL","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/24855058000185/compras/2022/195/itens",2,"4509","CARBAMAZEPINA 200MG COMP","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/12600146000157/compras/2024/24/itens",8,"1289","LINHA DE SANGUE ARTERIAL de 8mm com entrada para soro, ramal pré bomba para monitorar a pressão arterial e com ramal de heparina, clamps trava na cor vermelha, com conectores luerlock nos ramais, estéril, embaladas individualmente, etiqueta com informações do produto e registo na ANVISA.","Unidades"
"https://pncp.gov.br/api/pncp/v1/orgaos/45176005000108/compras/2023/279/itens",1188223,"5118","CLORETO DE SÓDIO, 0,9%, SOLUÇÃO INJETÁVEL, AMPOLA 10 ML","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/01789551000149/compras/2024/101/itens",3,"2259","ALCOOL ETILICO HIDRATADO ? FRASCO DE 1LT","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523270000188/compras/2024/216/itens",3,"8428","INSULINA GLARGINA 100 UI/ML (LANTUS®)  - ORDEM JUDICIAL - REFIL 3 MLApresentação: um refil contendo 3 ml de solução injetável para utilização em caneta compatível para aplicação de insulina - sistema OPTSET.","REFIL"
"https://pncp.gov.br/api/pncp/v1/orgaos/46694121000181/compras/2024/66/itens",4,"8428","SERINGA DESCARTAVEL PARA INSULINA 6 MM","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/15024029000180/compras/2024/24/itens",4085494,"6171","DICLOFENACO SODICO - CONCENTRACAO/DOSAGEM 25 MG/MLFORMA FARMACEUTICA SOLUCAO INJETAVELFORMA DE APRESENTACAO AMPOLAVIA DE ADMINISTRACAO PARENTERAL 3 ML","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/01648573000199/compras/2024/73/itens",4,"19111","SCUDO CARGO 1.5 TD 4P 2024 BRANCO BANCHISA Itens de série: MODEL YEAR 2024 ABS/EBD Airbags motorista e passageiro Ajustes do volante altura e profundidade Antena no teto Apoios de cabeça dianteiros com regulagem de altura (motorista, passageiro e banco central) Ar condicionado Assistente de subida em rampa (Hill Holder) Banco do Motorista com apoio de braço Banco do motorista reclinável e regulagem de altura Bancos revestidos em tecido Botão de travamento das portas dianteiras no painel Câmbio 6 marchas Chave tipo canivete com telecomando Cintos de segurança retráteis de três pontos com regulagem de altura - motorista e passageiro Cintos segurança retráteis três pontos - banco central Compartimento armazenamento sob bancos dianteiros Computador de bordo Direção Eletro-hidráulico ESP - Controle de estabilidade (com botão de controle no painel) Estepe em aço estampado 215/65/R16 Faróis com regulagem elétrica de altura Faróis de neblina dianteiros Ganchos de amarração (8 ganchos) GSI - Indicador Troca Marchas no Painel Indicador de abastecimento de uréia (AdBlue) Indicador de afivelamento dos cintos de segurança Indicador de fadiga ""Coffee Cup Alert"" Indicador de manutenção do veículo Luz diurna de segurança - Day running lights (DRL) Luz interna na cabine com temporizador Luzes internas no compartimento de carga Motor 1.5 Turbo Diesel BlueHDi - Provonve L7 Painel LCD branco Para-sóis biarticulados Parede divisória em chapa entre cabine e compartimento de carga Piloto Automático com limitador de velocidade Piscas laterais na cor branca Porta lateral direita corrediça Porta luvas com tampa Porta objetos nas portas e painel Porta objetos no painel central Portas traseiras com abertura 180° Proteções laterais no compartimento de carga Protetor de cárter Rádio com AM/FM, USB e Bluetooth + 2 alto-falantes Retrovisores elétricos Roda de aço estampado 215/65 R16 Sistema Stop & Start Terceira luz de freio Tomada de 12V Tomada 12v no compartimento de carga Travamento central + 2 chaves com Telecomando Travamento seletivo do","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2024/530/itens",6,"11275","FLUTICASONA, FUROATO 27,5 MCG SPRAY NASAL 120 DOSES *** JUDICIAL***","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/11483837000155/compras/2022/1/itens",9,"350","0009 - ALBENDAZOL 40MG/ML SUSPENSÃO ORAL","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/75963256000101/compras/2024/101/itens",6,"2259","ALCOOL ETILICO HIDRATADO 70 INPM com odor caracteristico frasco   
 contendo 01 litro 1310  
","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/13809041000175/compras/2024/9/itens",2,"17910","FÓRMULA INFANTIL Leite adaptado com nutrientes para infância, sem adição de sacarose e frutose e baixo teor de sódio, para crianças a partir do 2º ao 5º ano de vida, e um mix de fibras. Embalagem de 400 gr TIPO MILNUTRI COMPLETE","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634440000100/compras/2024/474/itens",1360497,"1652","LINAGLIPTINA; EMPAGLIFLOZINA:","COM"
"https://pncp.gov.br/api/pncp/v1/orgaos/87572079000103/compras/2021/34/itens",1,"9703","Tartarato de Metoprolol 5mg/5mL","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/23444748000189/compras/2022/5/itens",4,"2035","ACIDO URSODESOXICOLICO, 300 MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/46612032000149/compras/2023/4/itens",5,"5200","LEVOMEPROMAZINA 40 MG ML SOLUCAO ORAL  FRASCO COM 20 ML ","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2023/942/itens",5,"10242","OXCARBAZEPINA 600MG COMPRIMIDO","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/76244961000103/compras/2023/25/itens",8,"18272","Aripiprazol 15mg Comprimidos","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/08916124000123/compras/2024/27/itens",3,"2259","ÁLCOOL ETÍLICO HIDRATADO EM GEL 70% INPM - EM FRASCOS PLÁSTICOS (POLIETILENO DE ALTA DENSIDADE) EM CAIXAS DE PAPELÃO COM 12 UNIDADES DE 500 GRAMAS CADA, TIPO NEUTRO COM ODOR SUAVE E INCOLOR, CONTENDO EM SEU RECIPIENTE TODAS AS RECOMENDAÇÕES DE SEGURANÇA DESCRITAS NO ROTULO OU NA EMBALAGEM.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/77857183000190/compras/2022/18/itens",10,"1930","Folinato de cálcio (ácido folínico) 15 mg comprimido. - <p>BR0268292</p>","COM"
"https://pncp.gov.br/api/pncp/v1/orgaos/18303222000149/compras/2022/1/itens",7,"1289","ANTI D - SORO ANTI-D ? FRASCO 10 ML, ACOMPANHADOS DE CONTA-GOTAS.","FRASCO"
"https://pncp.gov.br/api/pncp/v1/orgaos/28127926000161/compras/2024/15/itens",4190029,"10753","Piperacilina 4g + Tazobactan 500mg","UNID"
"https://pncp.gov.br/api/pncp/v1/orgaos/11291694000180/compras/2024/5/itens",7,"2595","ASO (LÁTEX) - SUSPENSÃO DE PARTÍCULAS DE LÁTEX DE POLIESTIRENO RECOBERTAS COM ANTÍGENO ESTREPTOLISINA O; AZIDA SÓDICA  0, 095 % - 1X2,5 ML C+ SORO HUMANO CONTENDO CONCENTRAÇÃO DE ANTI-ESTREPTOLISINA O ACIMA DE  200 UI/ML- 1X1 ML C- SORO HUMANO ISENTO   ANTI-ESTREPTOLISINA O - 1X1 ML ACESSÓRIOS LÂMINAS DE ENSAIO E ESPÁTULAS DESCARTÁVEIS.  APRESENTAÇÃO FRASCO: LÁTEX SUSPENSÃO DE PARTÍCULAS DE LÁTEX DE POLIESTIRENO RECOBERTAS COM ANTÍGENO ESTREPTOLISINA O; AZIDA SÓDICA 0, 095 % - 1X2,5 ML MS. 80047580116. VALIDADE NO MÍNIMO DE 18 MESES. OBS: COMPATÍVEL COM O ANALISADOR BIOQUÍMICO AUTOMÁTICO SINNOWA SX260","KT"
"https://pncp.gov.br/api/pncp/v1/orgaos/11398566000130/compras/2024/3/itens",4013635,"14671","GLICEROL 120MG/ML COM SONDA RETAL 500ML- GLICEROL 120 MG/ML SOLUCAO RETAL 500ML
Glicerol Apresentação: Clister Dosagem: 12%","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/48344014000159/compras/2023/107/itens",10,"2420","AMIODARONA 200MG","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/45358249000101/compras/2024/1837/itens",2,"15458","VACINA V4 PARA FELINOS","UN."
"https://pncp.gov.br/api/pncp/v1/orgaos/13698758000197/compras/2023/7/itens",3252194,"2259","ALCOOL ETILICO HIDRATADO COMUM, COMBUSTIVEL AUTOMOTIVO, COMUM, MICROFILTRADO DE ACORDO COM AS ESPECIFICAÇÕES E COMPOSIÇÃO ESTABELECIDA NA LEGISLAÇÃO DA AGENCIA NACIONAL DE PETRÓLEO","PORCENTAGEM"
"https://pncp.gov.br/api/pncp/v1/orgaos/18428854000139/compras/2024/28/itens",4104756,"2418","FÓRMULA DE AMINOÁCIDOS ELEMENTAR E NÃO ALERGÊNICA, NUTRICIONALMENTE COMPLETA, EMPÓ, PARA CRIANÇAS DE 1 A 10 ANOS DE IDADE COM ALERGIAS ALIMENTARES OU DISTÚRBIOS DA DIGESTÃO E ABSORÇÃO DE NUTRIENTES; ISENTA DE PROTEÍNA LÁCTEA, LACTOSE, SACAROSE, GALACTOSE, FRUTOSE E GLÚTEN; INDICAÇÕES: ALERGIA ALIMENTAR (AO LEITE DE VACA, À SOJA, A HIDROLISADOS E A MÚLTIPLAS PROTEÍNAS), SÍNDROME DO INTESTINO CURTOE OUTROS DISTÚRBIOS ABSORTIVOS, GASTROENTEROPATIA E ESOFAGITE EOSINOFÍLICA, TRANSIÇÃO DE NUTRIÇÃO PARENTERAL PARA ENTERAL; ACONDICIONADOS EM LATA DE 400 GRAMAS;VALIDADE MÍNIMA DE 08 MESES CONTADOS A PARTIR DO RECEBIMENTO DO PRODUTO; DEMAISCONDIÇÕES DE ACORDO COM AS NORMAS DE SAÚDE/SANITÁRIAS. Indicação marca: Neocate Advcance","LA"
"https://pncp.gov.br/api/pncp/v1/orgaos/45122603000102/compras/2024/32/itens",1,"30101","TEZEPELUMABE 210 MG SOLUÇÃO INJETAVEL CANETA 1,91 ML","CANETA"
"https://pncp.gov.br/api/pncp/v1/orgaos/06553788000140/compras/2023/14/itens",1,"11759","RISPERIDONA DE 3 MG CX COM 30 COMP.","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/36975571000199/compras/2023/197/itens",1,"7890","GABAPENTINA 300 MG CPR","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/46482840000139/compras/2023/314/itens",1,"353","ACIDO ACETILSALICILICO 100MG TAMPONADO. (SOMALGIN)","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/76970318000167/compras/2024/7/itens",4471287,"6168","BR0267194 DIAZEPAM, DOSAGEM: 5MG/ML, INJETAVEL, APRESENTAÇÃO: SOLUÇÃO INJETAVEL, AMPOLA 2,00 ML","AP"
"https://pncp.gov.br/api/pncp/v1/orgaos/13136825000180/compras/2024/10/itens",102,"6057","DESOGESTREL - CONCENTRACAO/DOSAGEM 10 MG,FORMA FARMACEUTICA COMPRIMIDO REVESTIDO,VIA DE ADMINISTRACAO ORAL","CAIXA"
"https://pncp.gov.br/api/pncp/v1/orgaos/02655907000114/compras/2024/8/itens",5,"1824","ACETILCISTEINA 600MG, ENV COM 5GRAMAS DE GRANULADO","ENVELOPE"
"https://pncp.gov.br/api/pncp/v1/orgaos/11055682000156/compras/2023/144/itens",6,"5118","CLORETO DE SÓDIO,  20% - SOLUÇÃO INJETÁVEL. AMPOLA DE 20 ML.","Ampola"
"https://pncp.gov.br/api/pncp/v1/orgaos/07158578000110/compras/2024/14/itens",1405758,"6078","9186-DIMENIDRATO 5MG + CLORIDRATO DE PIRIDOXINA 100MG + GLICOSE 100MG + FRUTOSE 100MG. SOL INJ.","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/63606479000124/compras/2024/385/itens",2,"17357","ESCOVA COM CLOREXIDINA 2%; PARA LAVAGEM PRE-OPERATORIA DAS MAOS; DUPLA FACE; CORPO PLASTICO FLEXIVEL COM CERDAS MACIAS E ESPONJA DE POLIURETANO UNIFORMENTE IMPREGNADA COM SOLUCAO DEGERMANTE DE DIGLUCONATO DE CLOREXIDINA 2% E TENSOATIVO (SEM IODO);","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/44496313000158/compras/2022/24/itens",7,"5130","CLORIDRATO DE AMBROXOL 15MG/ML XAROPE","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/32697583000148/compras/2024/20/itens",4474706,"2259","Álcool em Gel Etílico, hidratado. Concentração: 70 %. Uso: Sanitização das mãos, limpeza de ambientes. Embalagem: Frascos de 500ml.","UND"
"https://pncp.gov.br/api/pncp/v1/orgaos/01988914000175/compras/2024/3/itens",1304923,"1289","FORMULA INFANTIL ANTI-REGURGITAMENTO PARA CRIANÇAS COM REFLUXO PARA LACTENTES E DE SEGMENTO PARA LACTENTES DE 0 A 12 MESES DE IDADE. COM SORO LEITE E CASEINA. NAO CONTÉM GLUTEM. ALÉRGICOS:CONTÉM LEITE","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/80673411000187/compras/2023/190/itens",7,"10422","Acao judicial (exclusivo almox.450 e 495) Paracetamol 500mg + codeína 30mg - tylex (cont. a2)","Comprimido"
"https://pncp.gov.br/api/pncp/v1/orgaos/03501509000106/compras/2024/83/itens",137534,"3946","Budesonida - Dosagem: 32 mcg / dose; Apresentação: suspensão nasal.","FR - 120 - DOSES"
"https://pncp.gov.br/api/pncp/v1/orgaos/76205806000188/compras/2024/101/itens",6,"365","Benzilpenicilina benzatina po para suspensao injetavel 1.200.000 UI","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/520/itens",5,"18185","GEFITINIBE, COMPRIMIDO REVESTIDO, 250MG, UNIDADE 1.0 COMPRIMIDO","UNIDADE 1.0 COMPRIMIDO "
"https://pncp.gov.br/api/pncp/v1/orgaos/83755850000127/compras/2024/20/itens",1428103,"2259","ALCOOL ETILICO alcool etilico 70% galao 5 litros.ALCOOL ETILICO alcool etilico 70% galao 5 litros.","unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/01615393000100/compras/2023/10/itens",6,"14597","fraldas infantis, unissex, no tamanho RN, contendo a composição de celulose, polímero superabsorvente, polietileno, polipropileno, poliéster, adesivos, elásticos, fragrância, petrolato, álcool estearílico e extrato de aloe barbadensis; Pacote contendo no mínimo 36 unidades.","PACOTE"
"https://pncp.gov.br/api/pncp/v1/orgaos/76950070000172/compras/2024/86/itens",10,"15893","METILFENIDATO CLORIDRATO 10MG","COMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/46223699000150/compras/2024/998/itens",9,"15654","FACOBA COLIRIO - MOXIFLOXACINO 5 MG/ML + DESAMETASONA 1MG/ML","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/88187935000170/compras/2024/20/itens",3,"5116","CLORETO DE POTASSIO","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/08085318000124/compras/2024/29/itens",1,"8007","0000037 - Bala mastigável com recheio nos sabores limão, limão com laranja e limão com cereja, Pacote c/ 100 unidades, e 450g. (Limão e laranja Ingredientes: Açúcar, xarope de glicose, gordura vegetal, acidulante ácido cítrico, emulsificante lecitina de soja, aromatizantes, gelificante gelatina, espessante goma arábica, corantes artificiais (amarelo crepúsculo, amarelo tartrazina e azul brilhante FCF). Limão e cereja Ingredientes: Açúcar, xarope de glicose, gordura vegetal, acidulante ácido cítrico, emulsificante lecitina de soja, aromatizantes, gelificante gelatina, espessante goma arábica, corantes artificiais (vermelho 40, amarelo tartrazina, azul brilhante FCF). Limão Ingredientes: Açúcar, xarope de glicose, gordura vegetal, acidulante ácido cítrico, emulsificante lecitina de soja, aromatizante, gelificante gelatina, espessante goma arábica, corantes artificiais (amarelo tartrazina e azul brilhante FCF).","Pacote"
"https://pncp.gov.br/api/pncp/v1/orgaos/46578514000120/compras/2022/1/itens",4129,"5174","ETILEFRINA, CLORIDRATO 10 MG/ML - AMPOLA 1ML","AMP"
"https://pncp.gov.br/api/pncp/v1/orgaos/01614878000180/compras/2024/47/itens",9,"5097","CLORANFENICOL 1G, INJETÁVEL (FRACO-AMPOLA)","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/07242772000189/compras/2023/5/itens",4,"2436","AMOXICILINA 50 mg/ml + CLAVULANATO DE POTASSIO 12,5 mg/ml - suspensao oral - 75 ml - ( Con 100103)","Frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/08358889000195/compras/2024/150/itens",3,"363","3 - 0035569 - ACICLOVIR COMPRIMIDO 200 MG.","Unidade"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/2462/itens",6,"2363","ALPROSTADIL, AMPOLA 1ML MANIPULADO, 500MCG/ML, SOLUCAO INJETAVEL, EMBALAGEM 1.0 UNIDADE","EMBALAGEM 1.0 UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/00394544000185/compras/2023/684/itens",1,"18455","Extrato Medicinal","Frasco 30 ML"
"https://pncp.gov.br/api/pncp/v1/orgaos/45279635000108/compras/2024/617/itens",1,"1289","LOCAÇÃO DE EQUIPAMENTO ANALISADOR BIOQUÍMICO
EQUIPAMENTO NOVO TOTALMENTE AUTOMATIZADO, COM CAPACIDADE
PARA PROCESSAR TESTES EM SORO HUMANO OU PLASMA EM MODOS DE
ACESSO ALEATÓRIO, LOTE E STAT, CAPACIDADE DE PROCESSAR
AMOSTRAS DE URGÊNCIA A QUALQUER MOMENTO SEM LIMITES, PELO
PERÍODO DE 12 (DOZE) MESES, COM FORNECIMENTO DE REAGENTES,
ONDE A EMPRESA VENCEDORA DEVERÁ FORNECER EQUIPAMENTO COM
CAPACIDADE DE PROCESSAMENTO DE NO MÍNIMO CAPACIDADE TOTAL DE
1200 TESTES/HORA.","Serviço"
"https://pncp.gov.br/api/pncp/v1/orgaos/18313817000185/compras/2023/270/itens",4,"30049","DIETA INFANTIL -  ANTI – REFLUXO
Dieta infantil, indicação:0 a 12 meses, aspecto físico: pó, uso: enteral ou oral, fonte de proteína: soro leite e caseína, fonte de carboidrato: maltodextrina e/ou lactose e/ou amido, fonte de lipídios:óleos vegetais, componentes adicionais: vitaminas e minerais, características adicionais: isento glúten, adicionais: c/ lecitina soja.

Descrição complementar: isenta em sacarose. Embalagem com 400 gramas. Validade mínima de 10 meses no ato da entrega.

Produto De Referência: Nan Ar, Enfamil Premium Ar, Aptamil Ar Ou De Qualidade Superior.","LATA"
"https://pncp.gov.br/api/pncp/v1/orgaos/80673411000187/compras/2023/249/itens",3,"11156","Acao judicial (exclusivo almox.450/495) Pregabalina 75 mg","Cápsula"
"https://pncp.gov.br/api/pncp/v1/orgaos/18457267000178/compras/2024/11/itens",4412610,"349","AMPICILINA 500 MG INJETÁVEL","FR"
"https://pncp.gov.br/api/pncp/v1/orgaos/29456139000126/compras/2024/3/itens",8,"19111","SACO DE 50KG, UREIA 46%","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/88150495000186/compras/2024/221/itens",2,"17790","Ácido Tricloroacético (Tca) ; Dosagem: 80%; Apresentação: Solução alcoólica; Frasco 30ml- Vencimento de 6 (seis) meses a partir da entrega.","frasco"
"https://pncp.gov.br/api/pncp/v1/orgaos/46634390000152/compras/2024/109/itens",1,"2036","ACIDO VALPROICO DE LIBERAÇÃO CONTROLADA  500 MG","COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/88000906000157/compras/2023/350/itens",5,"2436","AMOXICILINA 500 MG.CPS.
<p>AMOXICILINA 500 MG &#8211; CÁPSULA OU COMPRIMIDO.</p>","CÁPSULA (CÁP)"
"https://pncp.gov.br/api/pncp/v1/orgaos/07954480000179/compras/2023/1581/itens",4,"5156","CLONIDINA, CLORIDRATO 0,100MG, COMPRIMIDO, UNIDADE 1.0 COMPRIMIDO","UNIDADE 1.0 COMPRIMIDO"
"https://pncp.gov.br/api/pncp/v1/orgaos/13128798001094/compras/2024/15/itens",4384278,"2032","ACIDO TRANEXAMICO - CONCENTRACAO/DOSAGEM 50 MG/ML,FORMA FARMACEUTICA SOLUCAO INJETAVEL,FORMA DE APRESENTACAO AMPOLA COM 5ML,VIA DE ADMINISTRACAO INTRAVENOSA","AMPOLA"
"https://pncp.gov.br/api/pncp/v1/orgaos/01409580000138/compras/2023/610/itens",10,"5340","Colchicina, 0,5 Mg Com Ct Bl Al Plas Amb X 20","UNIDADE"
"https://pncp.gov.br/api/pncp/v1/orgaos/18558080000160/compras/2022/1/itens",6,"4803","CETOCONAZOL BETA CREME 30G","UN"
"https://pncp.gov.br/api/pncp/v1/orgaos/45281144000100/compras/2024/107/itens",4,"18501","BOLSA PARA NUTRIÇÃO PARENTERAL INDUSTRIALIZADA(REF.: N5E), CÂMARA TRIPLA EM SISTEMA FECHADO COM VOLUME TOTAL DE 2000 ML, CONTENDO A SEGUINTE FORMULAÇÃO: NITROGÊNIO DE 10,4 G; AMINOÁCIDOS DE 65,8 G; LIPÍDEOS (ÓLEO DE SOJA + ÓLEO DE OLIVA PURIFICADO) 80 G; COM ELETRÓLITOS; COM OSMOLARIDADE FINAL DE 1.120 MOSM/L, VALOR CALÓRICO POR ML DE 0,99 KCAL, COM CALORIAS TOTAIS DE 1.980KCAL E RELAÇÃO DE CALORIAS NÃO PROTEICAS/G N DE 165 KCAL/G, PARA INFUSÃO CENTRAL.","BOLSA"
"https://pncp.gov.br/api/pncp/v1/orgaos/04214419000105/compras/2023/23/itens",3,"2259","ALCOOL ETILICO LIQUIDO  70º INPM álcool líquido etílico 70º 1 litro - acondicionado em frasco de 1 litro, álcool etílico para limpeza com teor alcoólico entre 70 graus centigrados, composto de álcool etílico, benzoato de denatônio e água, solubilidade em água, cor incolor, aroma característico, com selo do INMETRO, com dados de identificação do produto, marca do fabricante, químico responsável, indicações e precauções de uso, composição, informação e data de fabricação. validade mínima de 12 meses, contados da data do recebimento definitivo. embalado caixa fechada com 12 unidades de 1 litro cada.","Caixa"
"https://pncp.gov.br/api/pncp/v1/orgaos/18137935000180/compras/2024/38/itens",1,"30049","DIETA INFANTIL -Dieta infantil - indicação: 0 a 6 meses; aspecto físico: pó; uso:
enteral ou oral; fonte de proteína: soro leite e caseína; fonte de
carboidrato: lactose; fonte de lipídios: óleos vegetais; componentes;
adicionais: vit.,min.e fibras; características adicionais:
isento; glúten; adicionais: c/ lect.soja e/ou lcpufas e/ou
nucleot. Lata com 800g. Igual ou superior ao
aptamil 1.","LATA"
"https://pncp.gov.br/api/pncp/v1/orgaos/46523015000135/compras/2023/154/itens",10,"5087","CLONAZEPAM 0,5MG","CPD"
"https://pncp.gov.br/api/pncp/v1/orgaos/45780103000150/compras/2024/1014/itens",1,"19628","Cota Principal    - DABRAFENIBE CAPSULA DURA 75 MG","CAPSULA"
