data.numeroControlePNCP,data.srp
88073291000199-1-000167/2024,TRUE
18591149000158-1-000151/2024,TRUE
09069709000118-1-000126/2024,TRUE
05816630000152-1-008897/2024,TRUE
08109444000171-1-000119/2024,TRUE
46634044000174-1-000254/2024,TRUE
01598547000101-1-000020/2024,TRUE
47018676000176-1-000305/2024,TRUE
11388708000188-1-000001/2025,TRUE
16870974000166-1-000208/2024,TRUE
10414835000141-1-000054/2024,TRUE
00394544000185-1-002532/2024,TRUE
08109444000171-1-000141/2024,TRUE
10872937000100-1-000001/2025,FALSE
05816630000152-1-006989/2024,TRUE
10414835000141-1-000055/2024,TRUE
00394452000103-1-021400/2024,TRUE
00394544000185-1-002105/2024,TRUE
12998458000160-1-001374/2024,TRUE
58200015000183-1-000673/2024,TRUE
24082016000159-1-000126/2024,TRUE
88811930000176-1-000003/2025,TRUE
76279967000116-1-000106/2024,TRUE
20267427000168-1-000042/2024,TRUE
46482865000132-1-000004/2025,TRUE
09067562000127-1-000010/2025,FALSE
05802877000110-1-000002/2024,TRUE
10414835000141-1-000056/2024,TRUE
12122065000199-1-000088/2024,TRUE
46374500000194-1-011177/2024,FALSE
46374500000194-1-011249/2024,FALSE
76105659000174-1-000251/2024,FALSE
13891510000148-1-000002/2025,TRUE
14153138000135-1-000017/2024,TRUE
53300356000107-1-000178/2024,TRUE
60448040000122-1-000613/2024,TRUE
60448040000122-1-000645/2024,TRUE
07954480000179-1-011487/2024,TRUE
46319000000150-1-000609/2024,FALSE
92963560000160-1-000931/2024,TRUE
46319000000150-1-000645/2024,FALSE
11800731000138-1-000196/2024,TRUE
76977768000181-1-000002/2025,TRUE
07954480000179-1-023529/2024,TRUE
00394544000185-1-002391/2024,TRUE
45226214000119-1-000160/2024,TRUE
11514360000128-1-000001/2025,TRUE
45226214000119-1-000166/2024,TRUE
29138302000102-1-000175/2024,TRUE
13937032000160-1-000080/2025,FALSE
14109763000180-1-000004/2025,FALSE
06184253000149-1-000005/2025,TRUE
87612800000141-1-000786/2024,FALSE
06184253000149-1-000007/2025,TRUE
53415717000160-1-000329/2024,TRUE
13796016000102-1-000062/2024,FALSE
83024505000113-1-000233/2024,TRUE
08868932000162-1-000002/2025,TRUE
46341038000129-1-002155/2024,FALSE
08778268000160-1-001053/2024,FALSE
08778268000160-1-001054/2024,FALSE
42498733000148-1-001621/2024,FALSE
42498733000148-1-001000/2024,FALSE
87896874000157-1-000443/2024,FALSE
87896874000157-1-000449/2024,FALSE
42498733000148-1-001905/2024,FALSE
27080605000196-1-000529/2024,FALSE
08654446000141-1-000076/2024,FALSE
08654446000141-1-000081/2024,FALSE
42498733000148-1-001994/2024,FALSE
05816630000152-1-005636/2024,FALSE
05816630000152-1-005507/2024,FALSE
05816630000152-1-005653/2024,FALSE
05816630000152-1-005595/2024,FALSE
05816630000152-1-005679/2024,FALSE
05816630000152-1-005623/2024,FALSE
46068425000133-1-002011/2024,FALSE
27080605000196-1-000531/2024,FALSE
46341038000129-1-002141/2024,FALSE
27080605000196-1-000532/2024,FALSE
27080530000143-1-002677/2024,FALSE
42498733000148-1-000934/2024,FALSE
46068425000133-1-002017/2024,FALSE
45685872000179-1-000437/2024,FALSE
10572048000128-1-001690/2024,FALSE
12998458000160-1-001496/2024,FALSE
01614158000114-1-000161/2024,FALSE
91573048000144-1-000296/2024,FALSE
46223699000150-1-004669/2024,FALSE
46223699000150-1-004670/2024,FALSE
46223699000150-1-004671/2024,FALSE
46223699000150-1-004672/2024,FALSE
46223699000150-1-004673/2024,FALSE
46223699000150-1-004676/2024,FALSE
46223699000150-1-004677/2024,FALSE
46223699000150-1-004680/2024,FALSE
46223699000150-1-004681/2024,FALSE
46223699000150-1-004682/2024,FALSE
46223699000150-1-004683/2024,FALSE
46223699000150-1-004685/2024,FALSE
46223699000150-1-004686/2024,FALSE
46223699000150-1-004687/2024,FALSE
11924138000101-1-000537/2024,FALSE
08357618000115-1-000065/2024,FALSE
08595187000125-1-000003/2024,FALSE
19843929000100-1-001075/2024,FALSE
01409580000138-1-002279/2024,FALSE
90895905000160-1-000001/2025,FALSE
46231890000143-1-001038/2024,FALSE
34570820000130-1-000314/2024,FALSE
22980973000177-1-000149/2024,FALSE
46231890000143-1-001042/2024,FALSE
44573087000161-1-000463/2024,FALSE
44573087000161-1-000464/2024,FALSE
44573087000161-1-000465/2024,FALSE
44573087000161-1-000466/2024,FALSE
44573087000161-1-000467/2024,FALSE
05816630000152-1-005714/2024,FALSE
05816630000152-1-006065/2024,FALSE
46374500000194-1-011359/2024,FALSE
05816630000152-1-005994/2024,FALSE
05816630000152-1-005779/2024,FALSE
46596151000155-1-002383/2024,FALSE
12998458000160-1-001507/2024,FALSE
05816630000152-1-006057/2024,FALSE
05816630000152-1-005724/2024,FALSE
05816630000152-1-005756/2024,FALSE
05816630000152-1-005764/2024,FALSE
05816630000152-1-006193/2024,FALSE
05816630000152-1-005750/2024,FALSE
05816630000152-1-005760/2024,FALSE
05816630000152-1-005762/2024,FALSE
05816630000152-1-006134/2024,FALSE
05816630000152-1-006141/2024,FALSE
11152150000137-1-000290/2024,FALSE
13792329000184-1-000305/2024,FALSE
27080605000196-1-000002/2025,FALSE
53415717000160-1-000303/2024,FALSE
10432684000154-1-000047/2024,FALSE
87455531000157-1-000362/2024,FALSE
24082016000159-1-000521/2024,FALSE
24082016000159-1-000527/2024,FALSE
24082016000159-1-000534/2024,FALSE
24082016000159-1-000535/2024,FALSE
46068425000133-1-002020/2024,FALSE
27080605000196-1-000533/2024,FALSE
45781176000166-1-001125/2024,FALSE
46068425000133-1-002021/2024,FALSE
02618132000107-1-000090/2024,FALSE
18244376000107-1-000286/2024,FALSE
00394544000185-1-002573/2024,FALSE
46476131000140-1-000455/2024,FALSE
60747318000162-1-000021/2025,FALSE
60747318000162-1-000023/2025,FALSE
00394544000185-1-002574/2024,FALSE
00394544000185-1-002575/2024,FALSE
46068425000133-1-002026/2024,FALSE
29063294000182-1-000003/2025,FALSE
76002641000147-1-000483/2024,FALSE
29063294000182-1-000004/2025,FALSE
00394544000185-1-002577/2024,FALSE
46068425000133-1-002027/2024,FALSE
25053117000164-1-000099/2024,FALSE
12998458000160-1-001512/2024,FALSE
46068425000133-1-002029/2024,FALSE
15126437000143-1-004136/2024,FALSE
64037815000128-1-000500/2024,FALSE
46223699000150-1-004690/2024,FALSE
46223699000150-1-004691/2024,FALSE
46223699000150-1-004693/2024,FALSE
46223699000150-1-004694/2024,FALSE
46223699000150-1-004695/2024,FALSE
46223699000150-1-004696/2024,FALSE
46223699000150-1-004697/2024,FALSE
10572048000128-1-001414/2024,FALSE
46223699000150-1-004698/2024,FALSE
46223699000150-1-004699/2024,FALSE
46223699000150-1-004701/2024,FALSE
46223699000150-1-004703/2024,FALSE
46068425000133-1-000034/2025,FALSE
10725387000105-1-000046/2024,FALSE
15126437000143-1-004112/2024,FALSE
53300356000107-1-000183/2024,FALSE
53300356000107-1-000184/2024,FALSE
05816630000152-1-006417/2024,FALSE
05816630000152-1-006295/2024,FALSE
05816630000152-1-006354/2024,FALSE
05816630000152-1-006382/2024,FALSE
05816630000152-1-006253/2024,FALSE
05816630000152-1-006704/2024,FALSE
05816630000152-1-006656/2024,FALSE
05816630000152-1-006493/2024,FALSE
05816630000152-1-006492/2024,FALSE
05816630000152-1-006369/2024,FALSE
05816630000152-1-006872/2024,FALSE
05816630000152-1-006868/2024,FALSE
05816630000152-1-006712/2024,FALSE
05816630000152-1-006452/2024,FALSE
05816630000152-1-006302/2024,FALSE
05816630000152-1-006389/2024,FALSE
05816630000152-1-006658/2024,FALSE
46223699000150-1-004706/2024,FALSE
46223699000150-1-004707/2024,FALSE
46223699000150-1-004709/2024,FALSE
46223699000150-1-004710/2024,FALSE
46223699000150-1-004711/2024,FALSE
46223699000150-1-004713/2024,FALSE
46223699000150-1-004714/2024,FALSE
46223699000150-1-004716/2024,FALSE
46223699000150-1-004718/2024,FALSE
46223699000150-1-004719/2024,FALSE
46223699000150-1-004720/2024,FALSE
46223699000150-1-004721/2024,FALSE
46223699000150-1-004722/2024,FALSE
46223699000150-1-004723/2024,FALSE
46223699000150-1-004725/2024,FALSE
46223699000150-1-004726/2024,FALSE
46223699000150-1-004727/2024,FALSE
13693122000152-1-000192/2024,FALSE
46223699000150-1-004729/2024,FALSE
95587648000112-1-000142/2024,FALSE
46223699000150-1-004734/2024,FALSE
46223699000150-1-004736/2024,FALSE
44428506000171-1-003315/2024,FALSE
44428506000171-1-003320/2024,FALSE
00634997000131-1-000198/2024,FALSE
46068425000133-1-002036/2024,FALSE
44428506000171-1-003356/2024,FALSE
44428506000171-1-003374/2024,FALSE
44428506000171-1-003387/2024,FALSE
76206606000140-1-000059/2025,FALSE
46068425000133-1-002038/2024,FALSE
46068425000133-1-000042/2025,FALSE
78200482000110-1-000155/2024,FALSE
15126437000143-1-004150/2024,FALSE
44428506000171-1-003402/2024,FALSE
44428506000171-1-003436/2024,FALSE
44428506000171-1-003439/2024,FALSE
46523056000121-1-000177/2024,FALSE
44428506000171-1-003456/2024,FALSE
07306549000158-1-000010/2022,FALSE
18278069000147-1-000171/2024,FALSE
29063294000182-1-000233/2024,FALSE
44428506000171-1-003552/2024,FALSE
75772525000144-1-000039/2024,FALSE
46068425000133-1-002044/2024,FALSE
44428506000171-1-003573/2024,FALSE
10882594000165-1-000436/2024,FALSE
17888108000165-1-000003/2024,FALSE
10572048000128-1-001492/2024,FALSE
05400073000194-1-000001/2024,FALSE
17884412000134-1-001198/2024,FALSE
01614872000102-1-000009/2024,FALSE
46223699000150-1-004741/2024,FALSE
46223699000150-1-004748/2024,FALSE
46223699000150-1-004750/2024,FALSE
46223699000150-1-004751/2024,FALSE
46223699000150-1-004752/2024,FALSE
46223699000150-1-004753/2024,FALSE
08778268000160-1-001063/2024,FALSE
46223699000150-1-004755/2024,FALSE
44428506000171-1-003638/2024,FALSE
44428506000171-1-003642/2024,FALSE
10581764000171-1-000004/2025,FALSE
00394700000108-1-000464/2024,FALSE
00394700000108-1-000465/2024,FALSE
00394700000108-1-000242/2024,FALSE
44428506000171-1-003734/2024,FALSE
10637926000146-1-000257/2024,FALSE
02618132000107-1-000092/2024,FALSE
12014954000132-1-000079/2024,FALSE
12014954000132-1-000080/2024,FALSE
42498600000171-1-003560/2024,FALSE
42498600000171-1-000077/2025,FALSE
14004655000142-1-000107/2024,TRUE
45212008000150-1-002530/2024,FALSE
46578498000175-1-000237/2024,FALSE
03155926000144-1-000176/2024,FALSE
46223699000150-1-003428/2024,FALSE
46223699000150-1-004757/2024,FALSE
46223699000150-1-004758/2024,FALSE
46223699000150-1-004759/2024,FALSE
45226214000119-1-000563/2024,FALSE
13183513000127-1-000234/2024,FALSE
46223699000150-1-004764/2024,FALSE
46223699000150-1-004765/2024,FALSE
46223699000150-1-004766/2024,FALSE
46223699000150-1-004767/2024,FALSE
46223699000150-1-004715/2024,FALSE
02920909000193-1-000030/2024,FALSE
13650403000128-1-000267/2024,FALSE
02920909000193-1-000032/2024,FALSE
10572048001523-1-000001/2025,FALSE
00509018000113-1-004376/2024,FALSE
39157029000117-1-000057/2024,FALSE
45176153000122-1-000358/2024,FALSE
78640489000153-1-001036/2024,FALSE
42498600000171-1-000106/2025,FALSE
46523056000121-1-000183/2024,FALSE
46068425000133-1-000059/2025,FALSE
97550393000149-1-000042/2024,TRUE
76105543000135-1-000072/2025,FALSE
54010863000179-1-000011/2025,FALSE
54010863000179-1-000012/2025,FALSE
18025940000109-1-000246/2024,FALSE
78640489000153-1-001047/2024,FALSE
12998458000160-1-001522/2024,FALSE
91987669000174-1-000004/2025,FALSE
11020634000122-1-000048/2024,FALSE
18431155000148-1-000096/2024,FALSE
02385669000174-1-002025/2024,FALSE
88811922000120-1-000368/2024,FALSE
08079774000161-1-000159/2024,FALSE
00733062000102-1-000015/2025,FALSE
02056729000105-1-000008/2025,FALSE
29063294000182-1-000010/2025,FALSE
44430783000119-1-000032/2025,FALSE
10572048000128-1-001378/2024,FALSE
46482832000192-1-001226/2024,FALSE
76105543000135-1-000233/2024,FALSE
80673411000187-1-000011/2025,FALSE
13183513000127-1-000134/2024,FALSE
13183513000127-1-000181/2024,FALSE
46634390000152-1-000410/2024,FALSE
46634390000152-1-000412/2024,FALSE
00394700000108-1-000477/2024,FALSE
01611538000103-1-000013/2025,FALSE
46223699000150-1-004770/2024,FALSE
46223699000150-1-004771/2024,FALSE
27080605000196-1-000035/2025,FALSE
03507415000225-1-000385/2024,FALSE
19769660000160-1-000414/2024,FALSE
19769660000160-1-000415/2024,FALSE
27080605000196-1-000036/2025,FALSE
19769660000160-1-000416/2024,FALSE
03507415000225-1-000300/2024,FALSE
19769660000160-1-000417/2024,FALSE
17912015000129-1-000002/2025,FALSE
27080605000196-1-000037/2025,FALSE
19769660000160-1-000418/2024,FALSE
19769660000160-1-000419/2024,FALSE
19769660000160-1-000420/2024,FALSE
19769660000160-1-000421/2024,FALSE
19769660000160-1-000422/2024,FALSE
19769660000160-1-000423/2024,FALSE
19769660000160-1-000424/2024,FALSE
19769660000160-1-000425/2024,FALSE
19769660000160-1-000426/2024,FALSE
19769660000160-1-000428/2024,FALSE
25650078000182-1-000102/2024,FALSE
78640489000153-1-001063/2024,FALSE
03507415000225-1-000001/2025,FALSE
19769660000160-1-000429/2024,FALSE
19769660000160-1-000430/2024,FALSE
09328892000129-1-000001/2025,FALSE
19769660000160-1-000431/2024,FALSE
19769660000160-1-000432/2024,FALSE
46634499000190-1-000308/2024,FALSE
19875046000182-1-000157/2024,FALSE
83267989000121-1-000084/2024,FALSE
46223699000150-1-004772/2024,FALSE
46068425000133-1-000080/2025,FALSE
19769660000160-1-000442/2024,FALSE
87890992000158-1-000005/2025,FALSE
10820882000195-1-000070/2024,FALSE
45780103000150-1-000001/2025,FALSE
00394544000185-1-002589/2024,FALSE
00394544000185-1-002590/2024,FALSE
76919083000189-1-000002/2025,FALSE
46634390000152-1-000415/2024,FALSE
08241754000145-1-000011/2025,FALSE
92969856000198-1-000524/2024,FALSE
18025940000109-1-000244/2024,FALSE
47970769000104-1-000481/2024,FALSE
10711980000194-1-000041/2024,FALSE
15126437000143-1-000114/2025,FALSE
00394502000144-1-000294/2025,FALSE
00394544000185-1-002594/2024,FALSE
78640489000153-1-001078/2024,FALSE
87738530000110-1-000022/2025,FALSE
46223699000150-1-004774/2024,FALSE
46223699000150-1-004776/2024,FALSE
46223699000150-1-004777/2024,FALSE
27080605000196-1-000041/2025,FALSE
46223699000150-1-004778/2024,FALSE
46223699000150-1-004779/2024,FALSE
27080530000143-1-000054/2025,FALSE
46223699000150-1-004784/2024,FALSE
10711980000194-1-000040/2024,FALSE
27080605000196-1-000042/2025,FALSE
11206680000110-1-000001/2025,FALSE
29063294000182-1-000230/2024,FALSE
02056729000105-1-000015/2025,FALSE
46374500000194-1-010095/2024,FALSE
29063294000182-1-000231/2024,FALSE
10572048000128-1-001640/2024,FALSE
22678874000135-1-000003/2025,FALSE
45739083000173-1-000023/2025,FALSE
46599809000182-1-000513/2024,FALSE
12998458000160-1-001529/2024,FALSE
66495110000180-1-000063/2024,FALSE
78640489000153-1-001082/2024,FALSE
12998458000160-1-001532/2024,FALSE
41090291000133-1-000261/2024,FALSE
03277610000125-1-000618/2024,FALSE
04394880000189-1-000002/2025,FALSE
87738530000110-1-000025/2025,FALSE
12998458000160-1-001536/2024,FALSE
14644653000118-1-000009/2024,TRUE
04384829000196-1-000271/2024,FALSE
46634390000152-1-000028/2024,FALSE
11313552000176-1-000004/2024,FALSE
11152150000137-1-000006/2025,FALSE
27080530000143-1-000056/2025,FALSE
13937065000100-1-005086/2024,FALSE
05054929000117-1-000004/2025,FALSE
11152150000137-1-000009/2025,FALSE
17710096000184-1-000003/2025,FALSE
11152150000137-1-000010/2025,FALSE
11152150000137-1-000011/2025,FALSE
18715383000140-1-001024/2024,FALSE
05054929000117-1-000005/2025,FALSE
80673411000187-1-000557/2024,FALSE
00497560000101-1-000696/2024,FALSE
04384829000196-1-000304/2024,FALSE
12474705000120-1-000330/2024,FALSE
46374500000194-1-011365/2024,FALSE
87613626000151-1-000333/2024,FALSE
46068425000133-1-000067/2025,TRUE
46634457000159-1-000259/2024,FALSE
00394544000185-1-000079/2025,FALSE
03517102000177-1-000240/2024,FALSE
04312369000190-1-000335/2024,FALSE
00394544000185-1-000102/2025,FALSE
18400945000166-1-000001/2025,FALSE
10624466000111-1-000007/2024,FALSE
07622498000173-1-000011/2024,FALSE
23773012000154-1-000119/2024,TRUE
08761140000194-1-000230/2024,TRUE
01613316000111-1-000005/2025,FALSE
01613316000111-1-000006/2025,FALSE
46374500000194-1-011085/2024,FALSE
17952508000192-1-000074/2024,TRUE
46373445000118-1-000561/2024,TRUE
46612032000149-1-000328/2024,TRUE
08829974000194-1-000002/2025,TRUE
15024037000127-1-000129/2024,TRUE
88000906000157-1-000364/2024,TRUE
08109444000171-1-000177/2024,TRUE
49556863000139-1-000002/2025,FALSE
84013408000198-1-000053/2024,TRUE
46374500000194-1-008917/2024,FALSE
63025530000104-1-002453/2024,TRUE
42498600000171-1-007326/2024,TRUE
46374500000194-1-010206/2024,TRUE
46596151000155-1-002317/2024,TRUE
06190522000180-1-000197/2024,TRUE
25053117000164-1-000081/2024,TRUE
08170540000125-1-000020/2024,FALSE
00394544000185-1-002192/2024,TRUE
05054861000176-1-001249/2024,TRUE
05054861000176-1-000665/2024,TRUE
05054861000176-1-000571/2024,TRUE
00394452000103-1-020735/2024,TRUE
76416866000140-1-000220/2024,TRUE
11348486000170-1-000001/2025,TRUE
88073291000199-1-000167/2024,TRUE
18591149000158-1-000151/2024,TRUE
09069709000118-1-000126/2024,TRUE
05816630000152-1-008897/2024,TRUE
08109444000171-1-000119/2024,TRUE
46634044000174-1-000254/2024,TRUE
01598547000101-1-000020/2024,TRUE
47018676000176-1-000305/2024,TRUE
11388708000188-1-000001/2025,TRUE
16870974000166-1-000208/2024,TRUE
10414835000141-1-000054/2024,TRUE
00394544000185-1-002532/2024,TRUE
08109444000171-1-000141/2024,TRUE
10872937000100-1-000001/2025,FALSE
05816630000152-1-006989/2024,TRUE
10414835000141-1-000055/2024,TRUE
00394452000103-1-021400/2024,TRUE
00394544000185-1-002105/2024,TRUE
12998458000160-1-001374/2024,TRUE
58200015000183-1-000673/2024,TRUE
24082016000159-1-000126/2024,TRUE
88811930000176-1-000003/2025,TRUE
76279967000116-1-000106/2024,TRUE
20267427000168-1-000042/2024,TRUE
46482865000132-1-000004/2025,TRUE
09067562000127-1-000010/2025,FALSE
05802877000110-1-000002/2024,TRUE
10414835000141-1-000056/2024,TRUE
12122065000199-1-000088/2024,TRUE
46374500000194-1-011177/2024,FALSE
46374500000194-1-011249/2024,FALSE
76105659000174-1-000251/2024,FALSE
13891510000148-1-000002/2025,TRUE
14153138000135-1-000017/2024,TRUE
53300356000107-1-000178/2024,TRUE
60448040000122-1-000613/2024,TRUE
60448040000122-1-000645/2024,TRUE
07954480000179-1-011487/2024,TRUE
46319000000150-1-000609/2024,FALSE
92963560000160-1-000931/2024,TRUE
46319000000150-1-000645/2024,FALSE
11800731000138-1-000196/2024,TRUE
76977768000181-1-000002/2025,TRUE
07954480000179-1-023529/2024,TRUE
00394544000185-1-002391/2024,TRUE
45226214000119-1-000160/2024,TRUE
11514360000128-1-000001/2025,TRUE
45226214000119-1-000166/2024,TRUE
29138302000102-1-000175/2024,TRUE
13937032000160-1-000080/2025,FALSE
14109763000180-1-000004/2025,FALSE
06184253000149-1-000005/2025,TRUE
87612800000141-1-000786/2024,FALSE
06184253000149-1-000007/2025,TRUE
53415717000160-1-000329/2024,TRUE
13796016000102-1-000062/2024,FALSE
05288790000176-1-000003/2025,TRUE
04929345000185-1-000005/2025,TRUE
19110162000100-1-000018/2025,FALSE
07664821000171-1-000008/2024,TRUE
16692121000181-1-000071/2023,FALSE
00394452000103-1-022733/2024,TRUE
46523239000147-1-000854/2024,FALSE
45152139000199-1-000333/2024,TRUE
17954041000110-1-000005/2024,TRUE
45289329000152-1-000029/2024,FALSE
57264517000105-1-000004/2025,TRUE
45152139000199-1-000273/2024,TRUE
15884109000106-1-000072/2024,TRUE
06021810000100-1-000124/2024,TRUE
13758313000155-1-000006/2024,TRUE
13780770000146-1-000018/2024,TRUE
87568911000106-1-000013/2025,TRUE
07954480000179-1-024011/2024,TRUE
96291141000180-1-007623/2024,FALSE
78640489000153-1-000796/2024,FALSE
46352746000165-1-000651/2024,TRUE
46374500000194-1-009519/2024,FALSE
07954480000179-1-024015/2024,TRUE
27165554000103-1-000007/2025,TRUE
46068425000133-1-001825/2024,TRUE
01409580000138-1-001802/2024,TRUE
14986862000140-1-000105/2024,TRUE
13097050000180-1-000282/2024,TRUE
01814099000128-1-000005/2024,TRUE
10873273000102-1-000033/2024,TRUE
01814099000128-1-000007/2024,TRUE
82892290000190-1-000078/2024,TRUE
01612636000157-1-000082/2024,FALSE
15126437000143-1-003767/2024,TRUE
87568911000106-1-000015/2025,TRUE
12257762000157-1-000011/2024,TRUE
01814099000128-1-000008/2024,TRUE
06140818000196-1-000054/2024,TRUE
46374500000194-1-010120/2024,TRUE
07954480000179-1-007659/2024,TRUE
12262713000102-1-000003/2025,TRUE
11256054000139-1-000001/2025,TRUE
46374500000194-1-010122/2024,FALSE
07954480000179-1-007926/2024,TRUE
01611137000145-1-000086/2024,FALSE
67995027000132-1-000463/2024,FALSE
08887732000157-1-000005/2024,TRUE
76105543000135-1-000080/2024,TRUE
08887732000157-1-000006/2024,TRUE
18025957000158-1-000099/2024,TRUE
07954480000179-1-019417/2024,TRUE
45370707000128-1-000365/2024,TRUE
46482857000196-1-000147/2024,TRUE
13912084000181-1-000018/2024,TRUE
01612375000175-1-000002/2025,TRUE
46374500000194-1-010880/2024,FALSE
46374500000194-1-000527/2024,FALSE
46374500000194-1-001904/2024,FALSE
26989715000102-1-002587/2024,TRUE
46374500000194-1-010363/2024,FALSE
46374500000194-1-003132/2024,FALSE
46374500000194-1-010310/2024,FALSE
46374500000194-1-004213/2024,FALSE
46374500000194-1-004232/2024,FALSE
