codigo_pdm,nome_pdm,codigo_br,nome_item
5340,Colchicina,267642,"267642 - Colchicina, Dosagem:0,5 MG"
5366,Colódio Elástico,280206,"280206 - Colódio Elástico, Composição:Comp.: Cânfora 2%, Óleo De Rícino 3% E Colódio Qsp"
5402,Complexo Osseína Hidroxiapatita,367700,"367700 - Complexo Osseína Hidroxiapatita, Concentração:100 MG/G, Forma Farmacêutica:Granulado"
5402,Complexo Osseína Hidroxiapatita,367699,"367699 - Complexo Osseína Hidroxiapatita, Concentração:800 MG"
5402,Complexo Osseína Hidroxiapatita,367698,"367698 - Complexo Osseína Hidroxiapatita, Concentração:200 MG"
30463,Treprostinila,640676,"640676 - Treprostinila, Concentração:0,6 MG/ML, Forma Farmacêutica:Solução Inalatória Oral, Adicional:Com Inalador"
30463,Treprostinila,640675,"640675 - Treprostinila, Concentração:0,6 MG/ML, Forma Farmacêutica:Solução Inalatória Oral"
5400,Zinco,637277,"637277 - Zinco, Concentração:4 MG/ML, Forma Farmacêutica:Solução Oral"
5400,Zinco,612738,"612738 - Zinco, Concentração:5 MG/ML, Forma Farmacêutica:Suspensão Oral"
5400,Zinco,472724,"472724 - Zinco, Composição:Acetato, Associado Ao Sulfato De Cobre, Concentração:2 Mg/Ml + 0,2 MG/ML, Forma Farmacêutica:Xarope, Característica Adicional:Formulação Especialmente Manipulada"
5400,Zinco,465088,"465088 - Zinco, Composição:Sob A Forma De Piritionato, Concentração:1%, Forma Farmacêutica:Xampu, Característica Adicional:Formulação Especialmente Manipulada"
5400,Zinco,428674,"428674 - Zinco, Composição:Sob A Forma De Glicina Zinco Quelado, Concentração:5 MG/ML, Forma Farmacêutica:Solução Oral Em Base De Xarope Simples, Característica Adicional:Formulação Especialmente Manipulada"
5400,Zinco,420474,"420474 - Zinco, Composição:Sob A Forma De Glicina Zinco Quelado, Concentração:2 MG/ML, Forma Farmacêutica:Solução Oral Em Base De Xarope Simples, Característica Adicional:Formulação Especialmente Manipulada"
5400,Zinco,387453,"387453 - Zinco, Composição:Sob A Forma De Glicina Zinco Quelado, Concentração:1 MG/ML, Forma Farmacêutica:Solução Oral Em Base De Xarope Simples, Característica Adicional:Formulação Especialmente Manipulada"
5525,Concentrado De Fator De Coagulação,624456,"624456 - Concentrado De Fator De Coagulação, Fator:Fator Ix Recombinante, Forma Farmacêutica:Pó Lóifilo P/ Injetável + Diluente"
5525,Concentrado De Fator De Coagulação,482290,"482290 - Concentrado De Fator De Coagulação, Fator:Fator X, Forma Farmacêutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,450538,"450538 - Concentrado De Fator De Coagulação, Fator:Fator Von Willebrand Associado Ao Fator Viii, Forma Farmacêutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,450529,"450529 - Concentrado De Fator De Coagulação, Fator:Fator Ix, Forma Farmacêutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,450528,"450528 - Concentrado De Fator De Coagulação, Fator:Fator Viii, Forma Farmacêutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,449221,"449221 - Concentrado De Fator De Coagulação, Fator:Fator Xiii, Concentração:250 UI, Forma Farmaceutica:Pó Lóifilo P/ Injetável + Diluente"
5525,Concentrado De Fator De Coagulação,429217,"429217 - Concentrado De Fator De Coagulação, Fator:Fator Viii Associado Ao Fator De Von Willerbrand, Forma Farmacêutica:Pó Liófilo P/ Injetável, Concentração:1000 UI"
5525,Concentrado De Fator De Coagulação,429216,"429216 - Concentrado De Fator De Coagulação, Fator:Fator Viii Associado Ao Fator De Von Willerbrand, Forma Farmacêutica:Pó Liófilo P/ Injetável, Concentração:500 UI"
5525,Concentrado De Fator De Coagulação,429215,"429215 - Concentrado De Fator De Coagulação, Fator:Fator Viii Associado Ao Fator De Von Willerbrand, Forma Farmacêutica:Pó Liófilo P/ Injetável, Concentração:250 UI"
5525,Concentrado De Fator De Coagulação,394682,"394682 - Concentrado De Fator De Coagulação, Fator:Fator I (Fibrinogênio), Concentração:2 G, Forma Farmaceutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,394681,"394681 - Concentrado De Fator De Coagulação, Fator:Fator I (Fibrinogênio), Concentração:1 G, Forma Farmaceutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,390598,"390598 - Concentrado De Fator De Coagulação, Fator:Fator Viii Recombinante, Forma Farmacêutica:Pó Liófilo P/ Injetável"
5525,Concentrado De Fator De Coagulação,308804,"308804 - Concentrado De Fator De Coagulação, Fator:Fator Vii Ativado Recombinante, Forma Farmacêutica:Pó Liófilo P/ Injetável"
5633,Rasagilina,389779,"389779 - Rasagilina, Concentração:1 MG"
5804,Contraste Radiológico,616934,"616934 - Contraste Radiológico, Tipo:Dispersão De Microbolhas, Composição:À Base De Hexafluoreto De Enxofre, Concentração:8 Mcl/Ml, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente"
5804,Contraste Radiológico,607829,"607829 - Contraste Radiológico, Composição:À Base De Iomeprol, Concentração:612,4 MG/ML, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,471296,"471296 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Gadobutrol, Concentração:604,72 Mg/Ml Ou Equivalente A 1 Mmol/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,466083,"466083 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Ioversol, Concentração:240 Mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,461986,"461986 - Contraste Radiológico, Tipo:Gasoso, Composição:À Base De Hexafluoreto De Sódio, Concentração:8 Mcl/Ml, Forma Farmacêutica:Pó Liófilo P/ Injetável + Diluente"
5804,Contraste Radiológico,448848,"448848 - Contraste Radiológico, Composição:À Base De Sulfato De Bário, Concentração:100%, Forma Farmacêutica:Suspensão Oral"
5804,Contraste Radiológico,446297,"446297 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Gadolínio, Concentração:0,5 Mmol/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,443579,"443579 - Contraste Radiológico, Tipo:Não Iônico, Concentração:300 A 320 Mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,442650,"442650 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iopamidol, Concentração:612 MG/ML, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,436384,"436384 - Contraste Radiológico, Composição:À Base De Gadoteridol, Concentração:279,3 MG/ML, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,434999,"434999 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Ioversol, Concentração:320mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,434998,"434998 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Ioversol, Concentração:350mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,426947,"426947 - Contraste Radiológico, Composição:À Base De Gadoxetato Dissódico, Concentração:0,25 Mmol/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,394913,"394913 - Contraste Radiológico, Composição:À Base De Ácido Gadotérico, Concentração:0,5 Mmol/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,393389,"393389 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iopramida, Concentração:623,40 MG/ML, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,369218,"369218 - Contraste Radiológico, Tipo:Iônico, Alta Osmolaridade, Composição:À Base De Iotalamato De Meglumina, Concentração:60%, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,369093,"369093 - Contraste Radiológico, Tipo:Não Iônico De Baixa Osmolaridade, Composição:A Base De Gadoversetamida, Concentração:330,9 Mg/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,364660,"364660 - Contraste Radiológico, Tipo:Iônico, Alta Osmolaridade, Composição:À Base De Ioxitalamato De Meglumina, Concentração:300mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,356170,"356170 - Contraste Radiológico, Composição:À Base De Sulfato De Bário, Concentração:66,7%, Forma Farmacêutica:Suspensão, Característica Adicional:P/Administração Oral E/Ou Retal"
5804,Contraste Radiológico,342903,"342903 - Contraste Radiológico, Tipo:Não Iônico De Baixa Osmolaridade, Concentração:350 A 370 Mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,339609,"339609 - Contraste Radiológico, Tipo:Iônico, Alta Osmolaridade, Composição:À Base De Meglumina E Sódio, Concentração:Mínimo De 250mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,338265,"338265 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iodixanol, Concentração:270 Mg/Ml De Iodo, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,338264,"338264 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iodixanol, Concentração:320 Mg/Ml De Iodo, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,328922,"328922 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iopamidol, Concentração:370mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,316335,"316335 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iohexol, Concentração:350mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,316334,"316334 - Contraste Radiológico, Tipo:Não Iônico, Composição:À Base De Iohexol, Concentração:300mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,316083,"316083 - Contraste Radiológico, Tipo:Iônico, Alta Osmolaridade, Concentração:Mínimo De 300mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,310452,"310452 - Contraste Radiológico, Composição:À Base De Óleo De Papoula Iodado, Concentração:A 38% P/P, Com 480 Mg/Ml De Iodo, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,307738,"307738 - Contraste Radiológico, Composição:À Base De Amidotrizoato De Meglumina E Sódio, Concentração:60%, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,307491,"307491 - Contraste Radiológico, Tipo:Iônico, Composição:À Base De Amidotrizoato Sódico + Meglumínico, Concentração:10% + 66%, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,306509,"306509 - Contraste Radiológico, Composição:À Base De Ioxitalamato De Meglumina, Concentração:66% + Com 300mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,305236,"305236 - Contraste Radiológico, Composição:À Base De Iopamidol, Concentração:300mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,301609,"301609 - Contraste Radiológico, Composição:À Base De Gadolínio E Meglumina, Concentração:469 Mg/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,300906,"300906 - Contraste Radiológico, Tipo:Iônico, Composição:À Base De Diatrizoato De Meglumina, Concentração:60%, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,298616,"298616 - Contraste Radiológico, Tipo:Iônico, Alta Osmolaridade, Composição:À Base De Meglumina E Sódio, Concentração:350mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,296928,"296928 - Contraste Radiológico, Tipo:Iônico, Composição:À Base De Meglumina E Sódio, Concentração:66% + 10% Com 370mg De Iodo/Ml, Forma Farmacêutica:Solução Injetável"
5804,Contraste Radiológico,291157,"291157 - Contraste Radiológico, Apresentação:À Base De Sulfato De Bário, Dosagem:2,1%, Caracteristicas Adicionais:Administração Via Oral E/Ou Retal, Aplicação:P/ Uso Em Tc"
5804,Contraste Radiológico,291152,"291152 - Contraste Radiológico, Apresentação:À Base De Sulfato De Bário, Caracteristicas Adicionais:Administração Via Oral E/Ou Retal, Tipo:Já Diluído, Aplicação:P/ Uso Em Tc"
5804,Contraste Radiológico,290950,"290950 - Contraste Radiológico, Apresentação:À Base De Ioversol, Dosagem:320 Mg De Iodo/Ml, Tipo:Não Iônico, Aplicação:Solução Injetável"
5804,Contraste Radiológico,276671,"276671 - Contraste Radiológico, Apresentação:A Base De Ioxitalamato De Meglumina + Polividona, Dosagem:55% + 14%, Caracteristicas Adicionais:Injetável"
5804,Contraste Radiológico,276670,"276670 - Contraste Radiológico, Apresentação:À Base De Ioxitalamato De Meglumina E Sódio, Dosagem:350mg De Iodo/Ml, Caracteristicas Adicionais:Injetável"
5804,Contraste Radiológico,276668,"276668 - Contraste Radiológico, Apresentação:À Base De Ioxaglato De Meglumina E Sódio, Dosagem:59% Com 320mg De Iodo/Ml, Caracteristicas Adicionais:Injetável"
5804,Contraste Radiológico,276665,"276665 - Contraste Radiológico, Apresentação:À Base De Iobitridol, Dosagem:76,78% Com 350mg De Iodo/Ml, Caracteristicas Adicionais:Injetável"
5804,Contraste Radiológico,276664,"276664 - Contraste Radiológico, Apresentação:À Base De Iobitridol, Dosagem:65,81% Com 300mg De Iodo/Ml, Caracteristicas Adicionais:Injetável"
5804,Contraste Radiológico,268466,"268466 - Contraste Radiológico, Apresentação:Não Iônico De Baixa Osmolaridade, Dosagem:Mínimo De 300mg/Ml De Iodo, Caracteristicas Adicionais:Injetável"
6006,Cumarina,296647,"296647 - Cumarina, Composição:Associada Com Troxerrutina, Concentração:15 Mg + 90 MG"
6030,Dacarbazina,422363,"422363 - Dacarbazina, Concentração:600 MG, Forma Farmacêutica:Pó Liófilo P/ Injetável"
6030,Dacarbazina,270438,"270438 - Dacarbazina, Concentração:200 MG, Uso:Injetável"
6030,Dacarbazina,270437,"270437 - Dacarbazina, Concentração:100 MG, Uso:Injetável"
6032,Dactinomicina,338413,"338413 - Dactinomicina, Concentração:0,5 MG, Forma Farmaceutica:Pó Liófilo P/ Injetável"
6034,Danazol,272473,"272473 - Danazol, Dosagem:100 MG"
6034,Danazol,272472,"272472 - Danazol, Dosagem:200 MG"
6034,Danazol,272471,"272471 - Danazol, Dosagem:50 MG"
6035,Dapsona ( Dds ),477910,"477910 - Dapsona ( Dds ), Concentração:100 MG, Adicional:Formulação Especialmente Manipulada"
6035,Dapsona ( Dds ),466985,"466985 - Dapsona ( Dds ), Concentração:6 MG/ML, Forma Farmacêutica:Solução Oral, Adicional:Formulação Especialmente Manipulada"
6035,Dapsona ( Dds ),394855,"394855 - Dapsona ( Dds ), Concentração:50 MG"
6035,Dapsona ( Dds ),272476,"272476 - Dapsona ( Dds ), Dosagem:100 MG"
6037,Daunorrubicina,270377,"270377 - Daunorrubicina, Dosagem:20 Mg, Apresentação:Injetável"
6050,Deflazacorte,273272,"273272 - Deflazacorte, Concentração:22,75 MG/ML, Apresentação:Solução Oral - Gotas"
6050,Deflazacorte,273150,"273150 - Deflazacorte, Concentração:30 MG"
6050,Deflazacorte,273149,"273149 - Deflazacorte, Concentração:7,5 MG"
6050,Deflazacorte,273148,"273148 - Deflazacorte, Concentração:6 MG"
6056,Deltametrina,288637,"288637 - Deltametrina, Concentração:0,3 MG/G, Indicação:Sabonete"
6056,Deltametrina,268242,"268242 - Deltametrina, Indicação:0,2mg/Ml Shampoo"
6056,Deltametrina,268241,"268241 - Deltametrina, Indicação:0,2mg/Ml Loção"
6078,Piridoxina,600730,"600730 - Piridoxina, Composição:Associado À Glutamina, Cálcio E Dietilamina, Concentração:20 Mg + 200 Mg + 250 Mg + 6 MG"
6078,Piridoxina,477912,"477912 - Piridoxina, Composição:Cloridrato, Concentração:100 MG, Adicional:Formulação Especialmente Manipulada"
6078,Piridoxina,477911,"477911 - Piridoxina, Composição:Cloridrato, Concentração:40 MG, Adicional:Formulação Especialmente Manipulada"
6078,Piridoxina,448587,"448587 - Piridoxina, Composição:Cloridrato, Associada Ao Ácido Fólico E Vit B12, Concentração:4 Mg + 0,8 Mg + 0,4 MG"
6078,Piridoxina,448586,"448586 - Piridoxina, Composição:Cloridrato, Associada À Tiamina, Concentração:80 Mg + 30 MG"
6078,Piridoxina,448585,"448585 - Piridoxina, Composição:Cloridrato, Concentração:300 MG"
6078,Piridoxina,448584,"448584 - Piridoxina, Composição:Cloridrato, Concentração:100 MG"
6078,Piridoxina,448583,"448583 - Piridoxina, Composição:Cloridrato, Concentração:50 MG"
6078,Piridoxina,448582,"448582 - Piridoxina, Composição:Cloridrato, Concentração:40 MG"
6078,Piridoxina,432140,"432140 - Piridoxina, Composição:Pidolato, Concentração:500 MG"
6057,Desogestrel,606590,"606590 - Desogestrel, Composição:Associado Ao Etinilestradiol + Etinilestradiol, Concentração:150 Mcg + 20 Mcg / 10 MCG"
6057,Desogestrel,442718,"442718 - Desogestrel, Composição:Associado Ao Etinilestradiol, Concentração:150 Mcg + 20 MCG"
6057,Desogestrel,393331,"393331 - Desogestrel, Composição:Associado Ao Etinilestradiol, Concentração:150 Mcg + 30 MCG"
6057,Desogestrel,356701,"356701 - Desogestrel, Concentração:75 MCG"
6102,Deslanósido,276283,"276283 - Deslanósido, Dosagem:0,2 Mg/Ml, Apresentação:Solução Injetável"
6106,Desmopressina Acetato,320796,"320796 - Desmopressina Acetato, Dosagem:15 MCG/ML, Forma Farmacêutica:Solução Injetável"
6106,Desmopressina Acetato,268575,"268575 - Desmopressina Acetato, Dosagem:4 MCG/ML, Apresentação:Solução Injetável"
6106,Desmopressina Acetato,268573,"268573 - Desmopressina Acetato, Dosagem:0,1 MG"
6106,Desmopressina Acetato,268572,"268572 - Desmopressina Acetato, Dosagem:0,2 MG"
6106,Desmopressina Acetato,268074,"268074 - Desmopressina Acetato, Dosagem:0,1 MG/ML, Apresentação:Solução Nasal"
6112,Desoximetasona,396730,"396730 - Desoximetasona, Concentração:2,5 MG/G, Forma Farmacêutica:Pomada"
6112,Desoximetasona,299196,"299196 - Desoximetasona, Composição:Associado Com Neomicina Sulfato, Concentração:2,5 Mg + 7,145 MG/G, Forma Farmacêutica:Pomada"
6145,Ioimbina,431469,"431469 - Ioimbina, Composição:Sal Cloridrato, Concentração:5,4 MG"
6147,Lisina,469556,"469556 - Lisina, Composição:L-Lisina, Concentração:500 MG/ML, Forma Farmacêutica:Solução Injetável, Adicional:Formulação Especialmente Manipulada"
6147,Lisina,452041,"452041 - Lisina, Concentração:400 MG"
6147,Lisina,429151,"429151 - Lisina, Composição:Assoc.Ao Ác.Gamaminobutírico, Vit. B6, Vit. B1, Outros Componentes:Pantotenato De Cálcio, Concentração:50 Mg + 50 Mg + 4 Mg + 2 Mg + 4 MG"
6150,Dextrana,396741,"396741 - Dextrana, Composição:Dextrana 70 Associada À Hipromelose, Concentração:0,1% + 0,3%, Forma Farmaceutica:Solução Oftálmica"
6144,Mercaptamina,613704,"613704 - Mercaptamina, Concentração:3,8 MG/ML, Forma Farmacêutica:Solução Oftálmica"
6144,Mercaptamina,433686,"433686 - Mercaptamina, Concentração:25 MG"
6144,Mercaptamina,433036,"433036 - Mercaptamina, Composição:Sal Bitartarato, Concentração:75 MG"
6144,Mercaptamina,424099,"424099 - Mercaptamina, Concentração:5,5 MG/ML, Forma Farmacêutica:Solução Oftálmica"
6144,Mercaptamina,384297,"384297 - Mercaptamina, Concentração:5 MG/ML, Forma Farmacêutica:Solução Oftálmica, Característica Adicional:Formulação Especialmente Manipulada"
