codigo_item,caracteristicas_ocds
640523,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Dapagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 10 MG""}]"
616721,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Dapagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 5 MG""}]"
615835,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Gliclazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 30 MG""}]"
615834,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Gliclazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""750 MG + 30 MG""}]"
614235,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Gliclazida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 30 MG""}]"
602640,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Empagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 5 MG""}]"
602638,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Sitagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 50 MG""}]"
602637,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Empagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 12.5 MG""}]"
602636,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Empagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 12.5 MG""}]"
478655,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Dapagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 10 MG""}]"
477746,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Dapagliflozina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 10 MG""}]"
465425,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG""}]"
465416,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G""}]"
461067,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Sitagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G + 50 MG""}]"
452623,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Alogliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 12.5 MG""}]"
452622,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Alogliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 12.5 MG""}]"
441769,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Sitagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 100 MG""}]"
438957,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Alogliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 12.5 MG""}]"
432450,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Linagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 2.5 MG""}]"
432449,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Linagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 2.5 MG""}]"
432448,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Linagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 2.5 MG""}]"
431570,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Saxagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 2.5 MG""}]"
429879,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Saxagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 5 MG""}]"
424381,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glibenclamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 5 MG""}]"
410294,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Sitagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G + 50 MG""}]"
407066,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 4 MG""}]"
397600,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Vildagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G + 50 MG""}]"
397599,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Vildagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 100 MG""}]"
397598,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Vildagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 50 MG""}]"
397597,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Vildagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 100 MG""}]"
397596,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Vildagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 50 MG""}]"
395844,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 MG + 2 MG""}]"
392708,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Sitagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 50 MG""}]"
388797,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""750 MG""}]"
388796,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Ação Prolongada""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
381063,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Sitagliptina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 50 MG""}]"
342743,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 4 MG""}]"
342742,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glimepirida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG + 2 MG""}]"
296486,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1 G""}]"
278649,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glibenclamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 5 MG""}]"
278648,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glibenclamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG + 2.5 MG""}]"
278647,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato; Glibenclamida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""250 MG + 1.25 MG""}]"
267691,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""850 MG""}]"
267690,"[{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Metformina Cloridrato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""500 MG""}]"
607981,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ravulizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""100 MG/ML""}]"
602564,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ravulizumabe""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""10 MG/ML""}]"
604150,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Creme""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Ácido Hialurônico; Sal Sódico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2 MG/G""}]"
640534,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Pegzilarginase""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""5 MG/ML""}]"
616141,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 201Tl - Cloreto De Tálio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""185 MBQ/ML""}]"
610435,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 18F Alf Nota Octreotida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""740 MBQ/ML""}]"
608269,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 18F-Fluorodesoxiglicose (18F-Fdg)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""740 MBQ""}]"
603441,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 153Sm-Edtmp Ác.Etilenodiaminotetrametilenfosfônico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2950 MBQ""}]"
474233,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 225Ac - Nitrato De Actínio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""58000""}]"
437631,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Isotônica, Apirogênica, Estéril, Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 67Ga - Citrato De Gálio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""74 MBQ/ML""}]"
435439,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 223Ra - Cloreto De Rádio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1000 + 1100""}]"
424478,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor Estéril Apirogênica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 14C - Ácido Metilamino-Isobutírico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1 MCI/ML + 50 UCI""}]"
412413,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor Estéril Apirogênica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 14C - Deoxi-D-Glicose""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.1 MCI/ML + 250 UCI""}]"
410700,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Levemente Amarelada""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 153Sm-Edtmp Ác.Etilenodiaminotetrametilenfosfônico""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1200 MBQ/ML + 2000 MBQ/ML""}]"
410575,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Líquido Não Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 131I - Iodeto De Sódio, Em Solução De Naoh""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.005 GBQ/ML + 0.05 + 74""}]"
410571,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Líquido Não Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 125I - Iodeto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""13 GBQ/ML + 22 GBQ/ML""}]"
409419,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Sol. Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 177Lu - Cloreto De Lutécio Em Sol. Hcl 0, 04N""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""37 MBQ/ML""}]"
409307,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 51Cr - Cromato De Sódio Em Solução Salina""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""111 MBQ/ML + 3700 MBQ""}]"
409306,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Sol. Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 90Y - Cloreto De Ítrio Em Sol. Hcl 0, 04N""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""16650 MBQ/ML""}]"
409304,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 51Cr - Cloreto Crômico Em Sol. Hcl 0, 01 - 0, 02N""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3700 MBQ/ML + 3700 MBQ""}]"
409303,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Líquido Não Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 32P - Ácido Ortofosfórico Em Sol. Hcl 0, 01 - 0, 02N""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3700 MBQ/ML""}]"
402619,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Semente Solta""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; I125 - Semente De Iodo-125""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""925 MBQ""}]"
402617,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Semente Solta""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; I125 - Semente De Iodo-125""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3.7 Mbq A 39""}]"
402512,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sementes Corda""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; I125 - Semente De Iodo-125""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.7 Mbq A 3,8""}]"
402511,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Sementes Corda""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; I125 - Semente De Iodo-125""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""3.7 Mbq A 39""}]"
402509,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Semente Solta""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; I125 - Semente De Iodo-125""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4.5 MM""}]"
402507,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Semente Solta""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; I125 - Semente De Iodo-125""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""22 MBQ""}]"
394295,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 90Y - Hidroxiapatita""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""450 MBQ/ML + 550 MBQ/ML""}]"
383532,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Não Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 131I - Iodeto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""370 MBQ/ML + 7400 MBQ/ML""}]"
383530,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; Octreotídeo-Dtpa- 111In""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""185 MBQ/ML + 196 MBQ/ML""}]"
382943,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor Estéril Apirogênica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 18F - Fdg (2-Fluor-2 Dioxi-D-Glicose)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""4160 MBQ/ML + 5350 MBQ/ML""}]"
376688,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Salina""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Isotônica, Apirogênica, Estéril, Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 201Ti - Cloreto De Tálio (Ticl)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""370 MBQ/ML""}]"
376687,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Salina""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Isotônica, Apirogênica, Estéril, Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 201Ti - Cloreto De Tálio (Ticl)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""740 MBQ/ML""}]"
376685,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Hcl""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Isotônica, Apirogênica, Estéril, Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 67Ga - Cloreto De Gálio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""1110 MBQ/ML""}]"
375943,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Líquido Límpido Incolor Apirogênico""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 18-O - Sob A Forma De Água Enriquecida""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""0.97 + 0 + 18""}]"
375937,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor Estéril Apirogênica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; Pureza Radionuclídica Mínima De 99, 8%, 68Ge - Germânio-68 Em Solução De Hcl (0, 5-1, 0 M)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""2500""}]"
375927,"[{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 137Cs - Cscl (Cloreto De Césio)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""185 MBQ/ML""}]"
375537,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor Estéril Apirogênica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 99Mo - Na2 99-Moo4 (Molibdato De Sódio)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""74000 MBQ/ML""}]"
372046,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor Estéril Apirogênica""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; Lu177 - Dota-Octreotato""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""740 MBQ/ML + 925 MBQ/ML""}]"
369870,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 131I - Mibg (Metaiodobenzilguanidina)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""37 MBQ/ML + 185 MBQ/ML""}]"
369869,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 123I - Mibg (Metaiodobenzilguanidina)""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""37 MBQ/ML + 370 MBQ/ML""}]"
369868,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Cápsulas Gelatina Isento Carregador""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 131I - Iodeto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""185 MBQ + 5550 MBQ""}]"
356244,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida Incolor""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Não Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 123I - Iodeto De Sódio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""37 MBQ/ML + 185 MBQ/ML""}]"
325287,"[{""nomeCaracteristica"":""dosageForm"",""nomeValorCaracteristica"":""Solução Límpida""},{""nomeCaracteristica"":""administrationRoute"",""nomeValorCaracteristica"":""Solução Injetável""},{""nomeCaracteristica"":""activeIngredients"",""nomeValorCaracteristica"":""Radiofármaco - Radioisótopo; 111In, Pentetreotida De Índio""},{""nomeCaracteristica"":""strengthValue"",""nomeValorCaracteristica"":""122 MBQ""}]"
